split,method,sampling,tune_val_auc,tune_best_params
split_12+4,Old,undersampling,0.843011,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.7}"
split_12+4,Old,oversampling,0.809117,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_12+4,Old,hybrid,0.828204,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
split_12+4,New,none,0.907392,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_12+4,New,undersampling,0.908320,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.03, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_12+4,New,oversampling,0.877969,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_12+4,New,hybrid,0.896653,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_13+3,Old,none,0.847159,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 100, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_13+3,Old,undersampling,0.855691,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,Old,oversampling,0.806705,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,Old,hybrid,0.825701,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_13+3,New,none,0.900132,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 100, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_13+3,New,undersampling,0.900029,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.03, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.7}"
split_13+3,New,oversampling,0.869777,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_13+3,New,hybrid,0.880860,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 100, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 1.0}"
split_14+2,Old,none,0.849345,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_14+2,Old,undersampling,0.851694,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 15, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_14+2,Old,oversampling,0.809312,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 500, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_14+2,Old,hybrid,0.825231,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 1.0, ""subsample"": 0.85}"
split_14+2,New,none,0.834545,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.01, ""max_depth"": -1, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 100, ""reg_alpha"": 0.1, ""reg_lambda"": 3.0, ""subsample"": 1.0}"
split_14+2,New,undersampling,0.841044,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 7, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.7}"
split_14+2,New,oversampling,0.812622,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 50, ""n_estimators"": 200, ""num_leaves"": 50, ""reg_alpha"": 0.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_14+2,New,hybrid,0.820776,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 800, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,Old,none,0.848382,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 3.0, ""subsample"": 0.85}"
split_15+1,Old,undersampling,0.859857,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.05, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 1.0}"
split_15+1,Old,oversampling,0.820835,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.2, ""max_depth"": -1, ""min_child_samples"": 20, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.0, ""reg_lambda"": 1.0, ""subsample"": 1.0}"
split_15+1,Old,hybrid,0.828641,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": -1, ""min_child_samples"": 50, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,New,none,0.801794,"{""colsample_bytree"": 1.0, ""learning_rate"": 0.2, ""max_depth"": 7, ""min_child_samples"": 50, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_15+1,New,undersampling,0.802006,"{""colsample_bytree"": 0.7, ""learning_rate"": 0.01, ""max_depth"": 5, ""min_child_samples"": 100, ""n_estimators"": 1000, ""num_leaves"": 150, ""reg_alpha"": 0.1, ""reg_lambda"": 0.1, ""subsample"": 0.7}"
split_15+1,New,oversampling,0.802271,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 15, ""min_child_samples"": 100, ""n_estimators"": 200, ""num_leaves"": 50, ""reg_alpha"": 1.0, ""reg_lambda"": 0.0, ""subsample"": 0.85}"
split_15+1,New,hybrid,0.795319,"{""colsample_bytree"": 0.85, ""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_samples"": 20, ""n_estimators"": 500, ""num_leaves"": 31, ""reg_alpha"": 1.0, ""reg_lambda"": 0.1, ""subsample"": 0.85}"
