split,drift_start_year,old_window,new_window,fs_variant,n_features_before,n_features_after,selected_preview,w_old,w_new,threshold,val_AUC,test_AUC,val_F1,test_F1,val_G_Mean,test_G_Mean,val_Recall,test_Recall,val_Precision,test_Precision,val_Type1_Error,test_Type1_Error,val_Type2_Error,test_Type2_Error
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.90000000,0.10000000,0.30000000,0.67210144,0.75890361,0.23798883,0.10897436,0.58135368,0.62607735,0.40843720,0.47386760,0.16791486,0.06156632,0.17252370,0.17282201,0.59156280,0.52613240
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.85000000,0.15000000,0.30000000,0.67704426,0.76951052,0.24043716,0.11281626,0.57856439,0.62875338,0.40076702,0.47386760,0.17173377,0.06403013,0.16475973,0.16573572,0.59923298,0.52613240
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.80000000,0.20000000,0.30000000,0.68151592,0.77910657,0.24653495,0.11984700,0.58099356,0.64221910,0.40076702,0.49128920,0.17802385,0.06824782,0.15773128,0.16048353,0.59923298,0.50871080
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.75000000,0.25000000,0.29000000,0.68553268,0.78779834,0.25110262,0.12632471,0.58718648,0.66025229,0.40939597,0.51916376,0.18108567,0.07191120,0.15781301,0.16031680,0.59060403,0.48083624
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.70000000,0.30000000,0.28000000,0.68912146,0.79566864,0.25340678,0.13411567,0.59292616,0.68364643,0.41898370,0.55749129,0.18162926,0.07622677,0.16091860,0.16165069,0.58101630,0.44250871
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.65000000,0.35000000,0.29000000,0.69228777,0.80271542,0.25509574,0.14591883,0.58164016,0.69017570,0.39597315,0.55749129,0.18815490,0.08394544,0.14563583,0.14556065,0.60402685,0.44250871
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.60000000,0.40000000,0.35000000,0.69510415,0.80910310,0.25821782,0.16511484,0.53200632,0.64606622,0.31255992,0.46341463,0.21997301,0.10045317,0.09447532,0.09929137,0.68744008,0.53658537
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.55000000,0.45000000,0.31000000,0.69752960,0.81477125,0.26364281,0.16802168,0.56182849,0.69057962,0.35666347,0.54006969,0.20910624,0.09948652,0.11498856,0.11696540,0.64333653,0.45993031
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.50000000,0.50000000,0.32000000,0.69971340,0.81975794,0.26415094,0.17869822,0.54872346,0.68645202,0.33557047,0.52613240,0.21779714,0.10762651,0.10272965,0.10437682,0.66442953,0.47386760
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.45000000,0.55000000,0.32000000,0.70167275,0.82409134,0.26584710,0.18573186,0.54664624,0.68849371,0.33173538,0.52613240,0.22179487,0.11277072,0.09921543,0.09904127,0.66826462,0.47386760
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.40000000,0.60000000,0.30000000,0.70337611,0.82790071,0.26934307,0.18372093,0.56159581,0.70143085,0.35378715,0.55052265,0.21744255,0.11025820,0.10853220,0.10629429,0.64621285,0.44947735
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.35000000,0.65000000,0.29000000,0.70485110,0.83116484,0.27046520,0.18518519,0.56544211,0.70565876,0.35953979,0.55749129,0.21676301,0.11103400,0.11073880,0.10679450,0.64046021,0.44250871
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.30000000,0.70000000,0.24000000,0.70616475,0.83415506,0.27027027,0.17249877,0.59555881,0.72807893,0.41227229,0.60975610,0.20102852,0.10045924,0.13966983,0.13063777,0.58772771,0.39024390
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.25000000,0.75000000,0.25000000,0.70731150,0.83682371,0.27066184,0.17962185,0.58572665,0.72387341,0.39405561,0.59581882,0.20611836,0.10575139,0.12937234,0.12055023,0.60594439,0.40418118
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.20000000,0.80000000,0.27000000,0.70830240,0.83939446,0.26950355,0.19063927,0.56809965,0.72035763,0.36433365,0.58188153,0.21384356,0.11399317,0.11417130,0.10821175,0.63566635,0.41811847
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.15000000,0.85000000,0.28000000,0.70911488,0.84181591,0.26904849,0.19474313,0.56151858,0.71413569,0.35378715,0.56794425,0.21705882,0.11751983,0.10877738,0.10204252,0.64621285,0.43205575
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.10000000,0.90000000,0.23000000,0.70976778,0.84392016,0.26696833,0.18134982,0.58563240,0.73326541,0.39597315,0.61324042,0.20136519,0.10640871,0.13386728,0.12321801,0.60402685,0.38675958
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.05000000,0.95000000,0.20000000,0.71027260,0.84541004,0.26554013,0.17403709,0.59894300,0.74217490,0.42186002,0.63763066,0.19374725,0.10077093,0.14964041,0.13614006,0.57813998,0.36236934
split_10+6,2009,1999-2008,2009-2014,no_fs,19,19,,0.00000000,1.00000000,0.20000000,0.70976931,0.84415719,0.26378313,0.17454195,0.59484442,0.73906917,0.41514861,0.63066202,0.19330357,0.10128707,0.14767898,0.13388912,0.58485139,0.36933798
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.45000000,0.65110246,0.69800948,0.22038171,0.10178668,0.50906295,0.53618717,0.29338447,0.32752613,0.17647059,0.06025641,0.11670481,0.12221759,0.70661553,0.67247387
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.43000000,0.65911209,0.71196274,0.22315202,0.10569948,0.51872024,0.55654497,0.30680729,0.35540070,0.17534247,0.06208156,0.12299771,0.12847020,0.69319271,0.64459930
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.44000000,0.66606166,0.72413680,0.22912047,0.11341943,0.51415406,0.55771652,0.29721956,0.35191638,0.18641010,0.06760375,0.11057535,0.11613172,0.70278044,0.64808362
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.42000000,0.67214077,0.73501590,0.23175966,0.11555076,0.52379722,0.57228097,0.31064238,0.37282230,0.18482601,0.06837061,0.11678653,0.12155065,0.68935762,0.62717770
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.41000000,0.67752756,0.74481005,0.23681378,0.12006490,0.52899169,0.58307324,0.31639501,0.38675958,0.18922018,0.07106274,0.11556064,0.12096707,0.68360499,0.61324042
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.38000000,0.68235457,0.75395759,0.24344942,0.11974270,0.55291478,0.60407675,0.35186961,0.42160279,0.18610548,0.06978085,0.13117032,0.13447270,0.64813039,0.57839721
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.37000000,0.68667586,0.76240042,0.25041186,0.12382368,0.56243707,0.61415770,0.36433365,0.43554007,0.19076305,0.07217090,0.13174240,0.13397249,0.63566635,0.56445993
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.38000000,0.69052161,0.77022772,0.25583827,0.13725490,0.55669854,0.62204639,0.35186961,0.43902439,0.20098576,0.08134280,0.11923831,0.11863276,0.64813039,0.56097561
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.35000000,0.69384033,0.77746738,0.25746388,0.13620774,0.57616258,0.64738853,0.38446788,0.48432056,0.19353282,0.07924743,0.13656424,0.13463943,0.61553212,0.51567944
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.37000000,0.69664664,0.78411562,0.26243386,0.15262860,0.56149116,0.64618940,0.35666347,0.47038328,0.20758929,0.09109312,0.11605100,0.11229679,0.64333653,0.52961672
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.31000000,0.69890120,0.78991304,0.26659039,0.13681917,0.61174696,0.68016358,0.44678811,0.54703833,0.18997146,0.07818725,0.16238967,0.15431430,0.55321189,0.45296167
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.38000000,0.70077772,0.79496335,0.26904496,0.16467630,0.55731336,0.64172408,0.34707574,0.45644599,0.21966019,0.10046012,0.10509971,0.09779075,0.65292426,0.54355401
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.45000000,0.70222916,0.79957445,0.27281106,0.18353345,0.51431787,0.59061612,0.28379674,0.37282230,0.26264419,0.12172924,0.06791435,0.06436015,0.71620326,0.62717770
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.47000000,0.70336412,0.80368853,0.27632850,0.20000000,0.50754624,0.59313677,0.27420901,0.37282230,0.27848101,0.13665390,0.06055901,0.05635682,0.72579099,0.62717770
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.47000000,0.70419787,0.80737154,0.27806976,0.19907834,0.51156261,0.59553335,0.27900288,0.37630662,0.27714286,0.13533835,0.06203008,0.05752397,0.72099712,0.62369338
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.38000000,0.70474955,0.81058339,0.27732942,0.17204301,0.56900222,0.65430903,0.36241611,0.47386760,0.22459893,0.10510046,0.10665250,0.09654023,0.63758389,0.52613240
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.47000000,0.70498767,0.81346002,0.27859779,0.20017873,0.51968657,0.60565626,0.28954938,0.39024390,0.26844444,0.13461538,0.06726054,0.06002501,0.71045062,0.60975610
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.46000000,0.70493815,0.81606970,0.27802295,0.19159664,0.52877390,0.60916741,0.30201342,0.39721254,0.25756337,0.12624585,0.07420726,0.06577741,0.69798658,0.60278746
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.45000000,0.70453352,0.81868142,0.27770701,0.19267516,0.53691749,0.62593698,0.31351870,0.42160279,0.24923780,0.12487100,0.08050016,0.07069612,0.68648130,0.57839721
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.48000000,0.70356440,0.82126670,0.27710301,0.19703575,0.52369579,0.60762523,0.29530201,0.39372822,0.26101695,0.13139535,0.07126512,0.06227595,0.70469799,0.60627178
split_10+6,2009,1999-2008,2009-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.48000000,0.70161316,0.82365329,0.27659574,0.19965577,0.52641247,0.61530973,0.29913710,0.40418118,0.25721352,0.13257143,0.07363517,0.06327637,0.70086290,0.59581882
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,1.00000000,0.00000000,0.36000000,0.66061241,0.74434905,0.22236025,0.11852543,0.53938793,0.61540556,0.34160305,0.44250871,0.16482505,0.06842672,0.14831167,0.14414339,0.65839695,0.55749129
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.95000000,0.05000000,0.37000000,0.66608335,0.75778874,0.22769640,0.12368024,0.53223366,0.61004513,0.32633588,0.42857143,0.17484663,0.07226792,0.13195977,0.13163818,0.67366412,0.57142857
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.90000000,0.10000000,0.36000000,0.67088067,0.76897633,0.23076923,0.12802419,0.53499072,0.62015296,0.32919847,0.44250871,0.17765191,0.07483795,0.13056986,0.13088787,0.67080153,0.55749129
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.85000000,0.15000000,0.32000000,0.67520335,0.77864703,0.23455309,0.12722420,0.56150419,0.65018483,0.37309160,0.49825784,0.17104112,0.07292198,0.15493418,0.15156315,0.62690840,0.50174216
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.80000000,0.20000000,0.33000000,0.67920941,0.78740677,0.23953638,0.13906325,0.55320123,0.65813536,0.35496183,0.50174216,0.18075802,0.08071749,0.13784646,0.13672363,0.64503817,0.49825784
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.75000000,0.25000000,0.29000000,0.68284544,0.79528317,0.24572588,0.13977128,0.58233863,0.69528103,0.40458015,0.57491289,0.17644611,0.07955641,0.16180198,0.15914965,0.59541985,0.42508711
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.70000000,0.30000000,0.39000000,0.68618081,0.80226720,0.25379427,0.17015342,0.51302164,0.62350818,0.28721374,0.42508711,0.22734139,0.10636443,0.08363993,0.08545227,0.71278626,0.57491289
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.65000000,0.35000000,0.37000000,0.68926750,0.80853114,0.26317940,0.17866667,0.52933624,0.65184312,0.30725191,0.46689895,0.23016440,0.11046991,0.08805494,0.08995415,0.69274809,0.53310105
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.60000000,0.40000000,0.37000000,0.69202123,0.81401019,0.26997477,0.19426974,0.53012224,0.66613948,0.30629771,0.48432056,0.24135338,0.12150350,0.08249530,0.08378491,0.69370229,0.51567944
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.55000000,0.45000000,0.38000000,0.69454867,0.81877495,0.27073061,0.20318423,0.51711815,0.65722506,0.28816794,0.46689895,0.25528318,0.12984496,0.07203009,0.07486453,0.71183206,0.53310105
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.50000000,0.50000000,0.37000000,0.69682233,0.82299158,0.27292867,0.20950966,0.52176950,0.67356507,0.29389313,0.49128920,0.25475600,0.13314448,0.07366528,0.07653189,0.70610687,0.50871080
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.45000000,0.55000000,0.37000000,0.69892132,0.82673239,0.27626285,0.21646341,0.52309995,0.67701644,0.29484733,0.49477352,0.25988225,0.13853659,0.07194833,0.07361401,0.70515267,0.50522648
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.40000000,0.60000000,0.36000000,0.70086935,0.82996138,0.27504394,0.21573034,0.52566252,0.68112297,0.29866412,0.50174216,0.25488599,0.13740458,0.07480991,0.07536474,0.70133588,0.49825784
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.35000000,0.65000000,0.36000000,0.70268460,0.83282291,0.27674624,0.22035195,0.52598759,0.68198220,0.29866412,0.50174216,0.25782537,0.14117647,0.07366528,0.07303043,0.70133588,0.49825784
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.30000000,0.70000000,0.35000000,0.70438664,0.83538205,0.27577207,0.21875000,0.52856642,0.68799525,0.30248092,0.51219512,0.25339728,0.13907285,0.07636334,0.07586494,0.69751908,0.48780488
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.25000000,0.75000000,0.32000000,0.70604118,0.83768977,0.27673469,0.21241379,0.54347044,0.70103400,0.32347328,0.53658537,0.24179743,0.13241617,0.08691031,0.08411838,0.67652672,0.46341463
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.20000000,0.80000000,0.30000000,0.70759867,0.83963266,0.27518620,0.20286086,0.55079782,0.70280440,0.33492366,0.54355401,0.23353293,0.12470024,0.09418690,0.09128804,0.66507634,0.45644599
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.15000000,0.85000000,0.33000000,0.70912097,0.84127184,0.27357689,0.22063037,0.53153842,0.70275480,0.30725191,0.53658537,0.24655436,0.13886384,0.08045131,0.07961651,0.69274809,0.46341463
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.10000000,0.90000000,0.33000000,0.71068821,0.84259905,0.27157360,0.21933622,0.53045281,0.69842946,0.30629771,0.52961672,0.24392097,0.13830755,0.08135067,0.07894956,0.69370229,0.47038328
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.05000000,0.95000000,0.31000000,0.71228416,0.84364536,0.27084181,0.21059783,0.53827764,0.70263389,0.31774809,0.54006969,0.23600283,0.13080169,0.08813670,0.08586911,0.68225191,0.45993031
split_11+5,2010,1999-2009,2010-2014,no_fs,19,19,,0.00000000,1.00000000,0.31000000,0.71350423,0.84299962,0.26747967,0.21152542,0.53491503,0.70483252,0.31393130,0.54355401,0.23300283,0.13131313,0.08854550,0.08603585,0.68606870,0.45644599
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",1.00000000,0.00000000,0.43000000,0.65920159,0.71933428,0.22896734,0.10658915,0.53555440,0.57446475,0.33110687,0.38327526,0.17498739,0.06190208,0.13375848,0.13897457,0.66889313,0.61672474
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.95000000,0.05000000,0.44000000,0.66531412,0.73240941,0.23296858,0.10951621,0.52671312,0.56060232,0.31488550,0.35888502,0.18487395,0.06461731,0.11896002,0.12430179,0.68511450,0.64111498
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.90000000,0.10000000,0.44000000,0.67084666,0.74408951,0.23726346,0.11898017,0.52547504,0.56918930,0.31106870,0.36585366,0.19176471,0.07104195,0.11233750,0.11446436,0.68893130,0.63414634
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.85000000,0.15000000,0.43000000,0.67579970,0.75462889,0.24165457,0.12792690,0.53106222,0.58843699,0.31774809,0.39024390,0.19496487,0.07650273,0.11241926,0.11271363,0.68225191,0.60975610
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.80000000,0.20000000,0.36000000,0.68037324,0.76433473,0.24992508,0.11984368,0.58051750,0.63683122,0.39790076,0.48083624,0.18217562,0.06845238,0.15305372,0.15656524,0.60209924,0.51916376
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.75000000,0.25000000,0.41000000,0.68447521,0.77328387,0.25352113,0.13761468,0.54535191,0.60951922,0.33492366,0.41811847,0.20395119,0.08236102,0.11201047,0.11146311,0.66507634,0.58188153
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.70000000,0.30000000,0.40000000,0.68818485,0.78140209,0.25989921,0.14055300,0.55309136,0.61486581,0.34446565,0.42508711,0.20867052,0.08419600,0.11192871,0.11062943,0.65553435,0.57491289
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.65000000,0.35000000,0.37000000,0.69152076,0.78899512,0.26420168,0.14631579,0.57268479,0.65177070,0.37500000,0.48432056,0.20394395,0.08617483,0.12541902,0.12288454,0.62500000,0.51567944
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.60000000,0.40000000,0.37000000,0.69442752,0.79579296,0.26967071,0.15307263,0.57204867,0.65037736,0.37118321,0.47735192,0.21175830,0.09115103,0.11838770,0.11388078,0.62881679,0.52264808
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.55000000,0.45000000,0.38000000,0.69689879,0.80190149,0.27740986,0.15980332,0.56718928,0.63817631,0.35973282,0.45296167,0.22574850,0.09701493,0.10571499,0.10087536,0.64026718,0.54703833
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.50000000,0.50000000,0.35000000,0.69900121,0.80745142,0.27697479,0.16281628,0.58688544,0.67544253,0.39312977,0.51567944,0.21380384,0.09666884,0.12386559,0.11529804,0.60687023,0.48432056
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.45000000,0.55000000,0.39000000,0.70079118,0.81236055,0.27570093,0.17185386,0.55279705,0.63502487,0.33778626,0.44250871,0.23289474,0.10663308,0.09533153,0.08870363,0.66221374,0.55749129
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.40000000,0.60000000,0.40000000,0.70228384,0.81685400,0.27594529,0.18117481,0.54588360,0.63944180,0.32729008,0.44599303,0.23852573,0.11367673,0.08952661,0.08320133,0.67270992,0.55400697
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.35000000,0.65000000,0.38000000,0.70354385,0.82085160,0.27358848,0.17701453,0.55661904,0.65142499,0.34446565,0.46689895,0.22690132,0.10920945,0.10056414,0.09112130,0.65553435,0.53310105
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.30000000,0.70000000,0.31000000,0.70460165,0.82435306,0.27450980,0.15946502,0.59769559,0.68734474,0.41412214,0.54006969,0.20529801,0.09354255,0.13735590,0.12521884,0.58587786,0.45993031
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.25000000,0.75000000,0.35000000,0.70548486,0.82738336,0.27554616,0.16886228,0.57481895,0.66364115,0.37309160,0.49128920,0.21843575,0.10195228,0.11438149,0.10354314,0.62690840,0.50871080
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.20000000,0.80000000,0.34000000,0.70624418,0.82986523,0.27360441,0.16880093,0.57765976,0.67161036,0.37881679,0.50522648,0.21413161,0.10132774,0.11912354,0.10721134,0.62118321,0.49477352
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.15000000,0.85000000,0.37000000,0.70670614,0.83200898,0.27111111,0.17994859,0.55903217,0.66474915,0.34923664,0.48780488,0.22154964,0.11032309,0.10514267,0.09412255,0.65076336,0.51219512
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.10000000,0.90000000,0.38000000,0.70692318,0.83399762,0.27049490,0.18363273,0.55402420,0.66153088,0.34160305,0.48083624,0.22388993,0.11348684,0.10146349,0.08987078,0.65839695,0.51916376
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.05000000,0.95000000,0.43000000,0.70675728,0.83574253,0.26988755,0.19230769,0.53211888,0.63505643,0.30916031,0.43554007,0.23946785,0.12339585,0.08413049,0.07403085,0.69083969,0.56445993
split_11+5,2010,1999-2009,2010-2014,fs,19,9,"X1,X4,X6,X7,X9,X11,X12,X13",0.00000000,1.00000000,0.43000000,0.70512303,0.83682574,0.26910299,0.19003831,0.53195259,0.63234024,0.30916031,0.43205575,0.23823529,0.12180747,0.08470280,0.07453105,0.69083969,0.56794425
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,1.00000000,0.00000000,0.28000000,0.67210795,0.76749052,0.22974308,0.10782609,0.59463633,0.65614397,0.44625720,0.54006969,0.15469062,0.05989181,0.20764893,0.20283451,0.55374280,0.45993031
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.95000000,0.05000000,0.30000000,0.67736257,0.77802540,0.23274696,0.11566450,0.58112115,0.65636795,0.41266795,0.52613240,0.16208066,0.06497418,0.18166217,0.18115882,0.58733205,0.47386760
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.90000000,0.10000000,0.34000000,0.68194697,0.78662625,0.23803526,0.12863850,0.55741150,0.63989069,0.36276392,0.47735192,0.17713215,0.07433532,0.14349922,0.14222593,0.63723608,0.52264808
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.85000000,0.15000000,0.35000000,0.68601259,0.79417106,0.24183227,0.13531522,0.54807216,0.63339409,0.34452975,0.45993031,0.18629995,0.07932692,0.12813598,0.12771988,0.65547025,0.54006969
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.80000000,0.20000000,0.34000000,0.68976133,0.80090252,0.24729730,0.14094650,0.55380448,0.64564862,0.35124760,0.47735192,0.19082377,0.08267954,0.12682847,0.12671947,0.64875240,0.52264808
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.75000000,0.25000000,0.33000000,0.69316563,0.80683618,0.25281859,0.14483821,0.55778576,0.65503760,0.35508637,0.49128920,0.19628647,0.08493976,0.12380485,0.12663610,0.64491363,0.50871080
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.70000000,0.30000000,0.31000000,0.69631249,0.81214676,0.25891678,0.15148515,0.57201014,0.68035296,0.37619962,0.53310105,0.19738167,0.08828621,0.13026068,0.13172155,0.62380038,0.46689895
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.65000000,0.35000000,0.33000000,0.69906220,0.81678981,0.26458566,0.16685846,0.55276648,0.67098292,0.34165067,0.50522648,0.21588842,0.09993108,0.10566315,0.10887870,0.65834933,0.49477352
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.60000000,0.40000000,0.34000000,0.70154515,0.82089227,0.27124183,0.18135377,0.53912338,0.66923403,0.31861804,0.49477352,0.23613087,0.11102424,0.08776661,0.09478950,0.68138196,0.50522648
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.55000000,0.45000000,0.34000000,0.70376154,0.82438734,0.27204030,0.18898708,0.53397011,0.66492611,0.31094050,0.48432056,0.24179104,0.11739865,0.08302689,0.08711963,0.68905950,0.51567944
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.50000000,0.50000000,0.28000000,0.70573018,0.82739963,0.27314326,0.17994580,0.57395591,0.71503508,0.37236084,0.57839721,0.21567538,0.10654685,0.11530604,0.11604835,0.62763916,0.42160279
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.45000000,0.55000000,0.28000000,0.70743554,0.82992536,0.27769679,0.18689459,0.57111414,0.71365780,0.36564299,0.57142857,0.22385429,0.11171662,0.10795130,0.10871196,0.63435701,0.42857143
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.40000000,0.60000000,0.30000000,0.70901307,0.83214522,0.28004856,0.19831497,0.55015116,0.69575840,0.33205374,0.53310105,0.24212736,0.12181529,0.08850208,0.09195498,0.66794626,0.46689895
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.35000000,0.65000000,0.29000000,0.71042873,0.83410393,0.27780008,0.19584955,0.54965770,0.69116427,0.33205374,0.52613240,0.23878537,0.12031873,0.09013647,0.09203835,0.66794626,0.47386760
split_12+4,2011,1999-2010,2011-2014,no_fs,19,19,,0.30000000,0.70000000,0.28000000,0.71175396,0.83581167,0.27968127,0.19597664,0.55326680,0.69119600,0.33685221,0.52613240,0.23910082,0.12041467,0.09128054,0.09195498,0.66314779,0.47386760
