split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_7+9,Old,oversampling,0.597229,0.061632,0.532402,0.386760,0.033484,0.267111,0.613240
split_7+9,Old,hybrid,0.632387,0.065900,0.560517,0.439024,0.035623,0.284368,0.560976
split_7+9,New,none,0.729896,0.161850,0.598496,0.390244,0.102097,0.082118,0.609756
split_7+9,New,undersampling,0.730278,0.163484,0.586841,0.372822,0.104697,0.076282,0.627178
split_7+9,New,oversampling,0.725403,0.146310,0.594488,0.390244,0.090032,0.094373,0.609756
split_7+9,New,hybrid,0.740797,0.168276,0.623053,0.425087,0.104901,0.086786,0.574913
split_7+9,Finetune,none,0.706037,0.097762,0.626612,0.494774,0.054240,0.206419,0.505226
split_7+9,Finetune,undersampling,0.706819,0.107186,0.617702,0.459930,0.060662,0.170404,0.540070
split_7+9,Finetune,oversampling,0.698381,0.102740,0.619577,0.470383,0.057668,0.183910,0.529617
split_7+9,Finetune,hybrid,0.711577,0.113160,0.627188,0.470383,0.064316,0.163735,0.529617
split_8+8,Old,none,0.641864,0.070058,0.567880,0.439024,0.038066,0.265444,0.560976
split_8+8,Old,undersampling,0.643218,0.068146,0.568504,0.449477,0.036868,0.280950,0.550523
split_8+8,Old,oversampling,0.626292,0.064580,0.562740,0.452962,0.034769,0.300875,0.547038
split_8+8,Old,hybrid,0.653528,0.070810,0.590207,0.498258,0.038113,0.300875,0.501742
split_8+8,New,none,0.721522,0.150667,0.598015,0.393728,0.093157,0.091705,0.606272
split_8+8,New,undersampling,0.721819,0.157858,0.597544,0.390244,0.098940,0.085035,0.609756
split_8+8,New,oversampling,0.721053,0.147215,0.592427,0.386760,0.090909,0.092539,0.613240
split_8+8,New,hybrid,0.733855,0.153080,0.621131,0.428571,0.093182,0.099792,0.571429
split_8+8,Finetune,none,0.706326,0.097762,0.626612,0.494774,0.054240,0.206419,0.505226
split_8+8,Finetune,undersampling,0.706421,0.106030,0.615080,0.456446,0.059982,0.171155,0.543554
split_8+8,Finetune,oversampling,0.700540,0.120000,0.614231,0.439024,0.069498,0.140642,0.560976
split_8+8,Finetune,hybrid,0.711541,0.104847,0.639501,0.508711,0.058447,0.196082,0.491289
split_9+7,Old,none,0.650368,0.072890,0.577936,0.452962,0.039634,0.262609,0.547038
split_9+7,Old,undersampling,0.651917,0.072495,0.585110,0.473868,0.039250,0.277532,0.526132
split_9+7,Old,oversampling,0.635652,0.064875,0.574151,0.487805,0.034748,0.324218,0.512195
split_9+7,Old,hybrid,0.660284,0.076296,0.602764,0.505226,0.041264,0.280867,0.494774
split_9+7,New,none,0.717969,0.153738,0.589434,0.379791,0.096375,0.085202,0.620209
split_9+7,New,undersampling,0.718692,0.154278,0.591942,0.383275,0.096576,0.085786,0.616725
split_9+7,New,oversampling,0.722023,0.170654,0.588296,0.372822,0.110651,0.071697,0.627178
split_9+7,New,hybrid,0.729619,0.164074,0.608371,0.404181,0.102928,0.084285,0.595819
split_9+7,Finetune,none,0.706372,0.097561,0.626415,0.494774,0.054116,0.206920,0.505226
split_9+7,Finetune,undersampling,0.706651,0.097808,0.631298,0.505226,0.054145,0.211171,0.494774
split_9+7,Finetune,oversampling,0.701281,0.098258,0.625516,0.491289,0.054588,0.203585,0.508711
split_9+7,Finetune,hybrid,0.712804,0.101719,0.635090,0.505226,0.056552,0.201667,0.494774
split_10+6,Old,none,0.675186,0.072249,0.601663,0.526132,0.038788,0.311963,0.473868
split_10+6,Old,undersampling,0.675619,0.085672,0.617128,0.505226,0.046804,0.246186,0.494774
split_10+6,Old,oversampling,0.662753,0.070478,0.597823,0.526132,0.037769,0.320717,0.473868
split_10+6,Old,hybrid,0.686195,0.077725,0.626001,0.571429,0.041698,0.314214,0.428571
split_10+6,New,none,0.719820,0.161601,0.591284,0.379791,0.102637,0.079450,0.620209
split_10+6,New,undersampling,0.720640,0.174658,0.576472,0.355401,0.115778,0.064944,0.644599
split_10+6,New,oversampling,0.722051,0.175439,0.571453,0.348432,0.117233,0.062776,0.651568
split_10+6,New,hybrid,0.735184,0.167030,0.606734,0.400697,0.105505,0.081284,0.599303
split_10+6,Finetune,none,0.706776,0.098680,0.627500,0.494774,0.054805,0.204168,0.505226
split_10+6,Finetune,undersampling,0.706988,0.105475,0.614678,0.456446,0.059627,0.172238,0.543554
split_10+6,Finetune,oversampling,0.705164,0.098095,0.622168,0.484321,0.054574,0.200750,0.515679
split_10+6,Finetune,hybrid,0.716486,0.112769,0.628722,0.473868,0.064000,0.165819,0.526132
split_11+5,Old,none,0.680512,0.077320,0.610434,0.522648,0.041748,0.287036,0.477352
split_11+5,Old,undersampling,0.681371,0.077856,0.615910,0.536585,0.041973,0.293039,0.463415
split_11+5,Old,oversampling,0.660832,0.075452,0.602451,0.508711,0.040748,0.286536,0.491289
split_11+5,Old,hybrid,0.687823,0.078077,0.626724,0.571429,0.041901,0.312630,0.428571
split_11+5,New,none,0.725035,0.171717,0.575958,0.355401,0.113208,0.066611,0.644599
split_11+5,New,undersampling,0.725346,0.166129,0.577454,0.358885,0.108080,0.070863,0.641115
split_11+5,New,oversampling,0.721943,0.170464,0.573178,0.351916,0.112472,0.066444,0.648084
split_11+5,New,hybrid,0.734886,0.181166,0.574967,0.351916,0.121981,0.060609,0.648084
split_11+5,Finetune,none,0.707267,0.109349,0.617395,0.456446,0.062115,0.164902,0.543554
split_11+5,Finetune,undersampling,0.707214,0.096839,0.628785,0.501742,0.053591,0.212005,0.498258
split_11+5,Finetune,oversampling,0.704175,0.100437,0.622668,0.480836,0.056075,0.193664,0.519164
split_11+5,Finetune,hybrid,0.715198,0.120183,0.624016,0.456446,0.069202,0.146895,0.543554
split_12+4,Old,none,0.684776,0.073051,0.615642,0.571429,0.039020,0.336724,0.428571
split_12+4,Old,undersampling,0.685169,0.083518,0.621882,0.526132,0.045359,0.264944,0.473868
split_12+4,Old,oversampling,0.668596,0.077429,0.614016,0.533101,0.041746,0.292789,0.466899
split_12+4,Old,hybrid,0.693378,0.099285,0.611589,0.459930,0.055649,0.186744,0.540070
split_12+4,New,none,0.725221,0.165574,0.572282,0.351916,0.108253,0.069362,0.648084
split_12+4,New,undersampling,0.725481,0.163828,0.571949,0.351916,0.106765,0.070446,0.648084
split_12+4,New,oversampling,0.723936,0.182397,0.534240,0.299652,0.131098,0.047520,0.700348
split_12+4,New,hybrid,0.738219,0.182502,0.564666,0.337979,0.125000,0.056607,0.662021
split_12+4,Finetune,none,0.707257,0.098292,0.625549,0.491289,0.054609,0.203501,0.508711
split_12+4,Finetune,undersampling,0.707422,0.097232,0.629184,0.501742,0.053832,0.211005,0.498258
split_12+4,Finetune,oversampling,0.703255,0.117811,0.615016,0.442509,0.067951,0.145227,0.557491
split_12+4,Finetune,hybrid,0.719092,0.107239,0.631654,0.487805,0.060241,0.182076,0.512195
split_13+3,Old,none,0.690288,0.077904,0.627334,0.574913,0.041783,0.315465,0.425087
split_13+3,Old,undersampling,0.690149,0.075862,0.622964,0.574913,0.040610,0.324969,0.425087
split_13+3,Old,oversampling,0.677758,0.081643,0.623708,0.540070,0.044160,0.279700,0.459930
split_13+3,Old,hybrid,0.696469,0.101557,0.621978,0.477352,0.056823,0.189579,0.522648
split_13+3,New,none,0.736036,0.162896,0.589151,0.376307,0.103946,0.077616,0.623693
split_13+3,New,undersampling,0.736927,0.170732,0.546705,0.317073,0.116816,0.057357,0.682927
split_13+3,New,oversampling,0.730804,0.175347,0.574022,0.351916,0.116763,0.063693,0.648084
split_13+3,New,hybrid,0.748104,0.167733,0.613844,0.411150,0.105357,0.083535,0.588850
split_13+3,Finetune,none,0.707549,0.098886,0.627697,0.494774,0.054932,0.203668,0.505226
split_13+3,Finetune,undersampling,0.707652,0.098072,0.631565,0.505226,0.054307,0.210504,0.494774
split_13+3,Finetune,oversampling,0.706282,0.116608,0.623848,0.459930,0.066768,0.153814,0.540070
split_13+3,Finetune,hybrid,0.718590,0.104547,0.639236,0.508711,0.058260,0.196749,0.491289
split_14+2,Old,none,0.697477,0.101617,0.613498,0.459930,0.057118,0.181659,0.540070
split_14+2,Old,undersampling,0.696349,0.098638,0.614433,0.466899,0.055144,0.191413,0.533101
split_14+2,Old,oversampling,0.683050,0.098880,0.604285,0.445993,0.055604,0.181242,0.554007
split_14+2,Old,hybrid,0.700539,0.102353,0.622649,0.477352,0.057322,0.187828,0.522648
split_14+2,New,none,0.719308,0.155462,0.594600,0.386760,0.097283,0.085869,0.613240
split_14+2,New,undersampling,0.720441,0.171986,0.563041,0.337979,0.115339,0.062026,0.662021
split_14+2,New,oversampling,0.718739,0.206331,0.542588,0.306620,0.155477,0.039850,0.693380
split_14+2,New,hybrid,0.736907,0.183365,0.564790,0.337979,0.125811,0.056190,0.662021
split_14+2,Finetune,none,0.707284,0.099375,0.629739,0.498258,0.055191,0.204085,0.501742
split_14+2,Finetune,undersampling,0.707848,0.098707,0.632198,0.505226,0.054696,0.208920,0.494774
split_14+2,Finetune,oversampling,0.701351,0.102826,0.612693,0.456446,0.057939,0.177574,0.543554
split_14+2,Finetune,hybrid,0.716535,0.118107,0.632137,0.473868,0.067460,0.156732,0.526132
split_15+1,Old,none,0.702728,0.095143,0.625503,0.498258,0.052593,0.214756,0.501742
split_15+1,Old,undersampling,0.703682,0.102822,0.616194,0.463415,0.057826,0.180659,0.536585
split_15+1,Old,oversampling,0.692331,0.099092,0.609705,0.456446,0.055579,0.185577,0.543554
split_15+1,Old,hybrid,0.707787,0.095028,0.637141,0.526132,0.052231,0.228429,0.473868
split_15+1,New,none,0.721737,0.175506,0.547406,0.317073,0.121333,0.054940,0.682927
split_15+1,New,undersampling,0.721800,0.177481,0.553169,0.324042,0.122208,0.055690,0.675958
split_15+1,New,oversampling,0.708297,0.209059,0.452883,0.209059,0.209059,0.018925,0.790941
split_15+1,New,hybrid,0.717519,0.180952,0.504260,0.264808,0.137432,0.039767,0.735192
split_15+1,Finetune,none,0.709665,0.099436,0.626628,0.491289,0.055316,0.200750,0.508711
split_15+1,Finetune,undersampling,0.710021,0.098283,0.633304,0.508711,0.054396,0.211588,0.491289
split_15+1,Finetune,oversampling,0.702664,0.116613,0.612410,0.439024,0.067236,0.145727,0.560976
split_15+1,Finetune,hybrid,0.715956,0.098834,0.655408,0.560976,0.054191,0.234264,0.439024
