Ticker,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI,^DJI
Date,Open,High,Low,Close,Volume,Returns,Log_Returns,SMA_5,SMA_20,SMA_60,Volatility_20,RSI,Future_Returns_20,Crash_Event
2005-03-04,10834.5,10962.4,10834.3,10940.5,240240966,0.00992338225791567,0.009874468825138653,10836.34,10771.305,10666.954999999998,0.00682991970217801,58.44930417495031,-0.04747497829166858,0
2005-03-07,10940.5,10984.5,10931.6,10936.9,229185680,-0.00032905260271476333,-0.00032910675240149605,10870.48,10782.345,10674.333333333334,0.006421822356701567,58.53829936753334,-0.043741828123142756,0
2005-03-08,10935.6,10952.5,10900.1,10912.6,205887148,-0.0022218361692983857,-0.002224308109456096,10887.0,10792.185000000001,10680.329999999998,0.006459648884539562,54.52578434908049,-0.039092425269871556,0
2005-03-09,10912.3,10923.2,10802.1,10805.6,267917202,-0.009805179333980951,-0.00985356666229417,10885.72,10796.235,10684.703333333333,0.006891662738254671,48.435664709022994,-0.02399681646553653,0
2005-03-10,10806.3,10875.5,10780.3,10851.5,224047376,0.004247797438365231,0.004238801014486146,10889.42,10805.605,10688.256666666664,0.006789489712396466,55.38922155688628,-0.03595816246601857,0
2005-03-11,10845.3,10872.3,10758.5,10774.4,243014072,-0.007105008524167178,-0.007130369294285245,10856.2,10806.845,10689.888333333332,0.006796405426975416,49.430379746835385,-0.030238342738342694,0
2005-03-14,10773.9,10805.5,10754.4,10804.5,237040084,0.0027936590436590247,0.0027897640307719264,10829.72,10807.27,10691.771666666666,0.006755529091605923,62.01964929735105,-0.027442269424776677,0
2005-03-15,10804.3,10838.7,10745.1,10745.1,237644015,-0.005497709287796693,-0.0055128773099652455,10796.22,10804.970000000001,10692.429999999998,0.006868959059633049,54.451242352353674,-0.03175400880401302,0
2005-03-16,10741.6,10741.6,10612.4,10633.1,278707225,-0.010423355762161357,-0.010478059397167188,10761.720000000001,10794.759999999998,10692.15,0.007146418673329505,43.09583482515819,-0.03332048038671709,0
2005-03-17,10633.3,10658.6,10598.3,10626.3,228238675,-0.0006395124657908591,-0.0006397170411114382,10716.68,10784.33,10691.561666666666,0.007144859676062245,35.68293656071279,-0.05070438440473157,1
2005-03-18,10627.8,10653.7,10557.0,10629.7,531661970,0.00031996085184893275,0.0003199096752916137,10687.74,10778.1,10689.4,0.006982629244848713,39.961759082217995,-0.052541464011213845,1
2005-03-21,10629.9,10630.5,10534.1,10565.4,254629989,-0.0060490888736277615,-0.006067458729787581,10639.92,10767.11,10685.225,0.007036596477061103,30.555555555555628,-0.04145607359872794,0
2005-03-22,10565.4,10610.0,10470.3,10470.5,308756891,-0.008982149279724294,-0.009022731978580355,10585.0,10760.075,10679.281666666666,0.006378338925331514,27.45279281658533,-0.04375149228785635,0
2005-03-23,10470.6,10497.4,10430.5,10456.0,327416390,-0.0013848431307005304,-0.0013858029121490197,10549.579999999998,10749.185000000001,10673.946666666665,0.006189992621909231,24.89344698987756,-0.02270466717674058,0
2005-03-24,10457.1,10518.6,10442.9,10442.9,238133007,-0.0012528691660290692,-0.0012536546627542916,10512.9,10733.890000000001,10667.086666666666,0.005893865273887027,12.096282754418198,-0.027310421434658894,0
2005-03-28,10444.1,10533.5,10440.0,10485.7,213850929,0.004098478392017713,0.004090102507242005,10484.1,10716.095,10661.361666666668,0.005564513990027368,17.567567567567835,-0.023193492089226386,0
2005-03-29,10486.1,10520.8,10396.2,10405.7,301871593,-0.007629438187245485,-0.007658691235305178,10452.16,10698.07,10654.785,0.005600281405865246,16.265140423266573,-0.024467359235803454,0
2005-03-30,10405.8,10544.2,10404.8,10540.9,275996242,0.012992878902908789,0.012909195530987636,10466.240000000002,10683.615,10650.75,0.006286735981203555,33.02116741500964,-0.03245453424280664,0
2005-03-31,10541.6,10542.0,10490.4,10503.8,259171913,-0.0035196235615555516,-0.0035258320084411163,10475.8,10668.205,10646.989999999998,0.0063055438370205,27.44258466329319,-0.04126125783049939,0
2005-04-01,10504.6,10568.9,10381.0,10404.3,318871669,-0.009472762238427967,-0.009517914219530153,10468.08,10646.77,10643.215,0.006498284167175139,26.66750725003162,-0.020356967792162783,0
2005-04-04,10401.7,10444.3,10356.7,10421.1,293866646,0.0016147169920130988,0.001613414738190065,10455.16,10620.8,10640.269999999999,0.005937510702407738,25.416773531674963,-0.016255481667002525,0
2005-04-05,10421.1,10476.5,10419.4,10458.5,271731013,0.0035888725758317364,0.0035824479395279107,10465.72,10596.880000000001,10637.529999999999,0.006072946318126734,31.08999736078131,-0.019266625233063994,0
2005-04-06,10453.5,10526.0,10453.4,10486.0,237667785,0.0026294401682842583,0.002625989238503544,10454.74,10575.55,10635.563333333332,0.006168842664392766,39.07619189068771,-0.009670036238794588,0
2005-04-07,10485.9,10557.1,10476.7,10546.3,283306885,0.005750524508868926,0.005734053357809918,10463.24,10562.585,10634.318333333333,0.006109841309654145,44.496422674738604,-0.01952343475910978,0
2005-04-08,10546.3,10553.6,10460.5,10461.3,201158635,-0.008059698662089998,-0.008092353611072611,10474.64,10543.075,10632.736666666666,0.00615234111460597,39.584364176150345,-0.011078929004999294,0
2005-04-11,10462.1,10482.2,10438.4,10448.6,192711698,-0.0012139982602543675,-0.001214735753079412,10480.14,10526.785,10629.916666666666,0.006025270650937216,42.283298097251624,-0.006153934498401847,0
2005-04-12,10448.6,10529.8,10360.9,10508.0,267026973,0.0056849721493787975,0.0056688736792945065,10490.039999999999,10511.96,10629.953333333335,0.006167151828683713,52.59947317343685,-0.02159307194518456,0
2005-04-13,10507.5,10521.1,10379.7,10403.9,274797324,-0.009906737723639147,-0.009956135970893286,10473.619999999999,10494.9,10627.385,0.00639690497355608,46.7875200394623,-0.009967416065129298,0
2005-04-14,10403.7,10417.9,10273.4,10278.8,303794611,-0.012024337027460863,-0.012097214156544689,10420.12,10477.185000000001,10621.551666666666,0.006522018766978901,41.10954599631593,-0.008687784566291712,0
2005-04-15,10276.6,10278.5,10076.6,10087.5,417332098,-0.018611121920846685,-0.01878648809978819,10345.36,10450.244999999999,10614.01,0.00753199976482866,31.416837782340792,0.005214374225526619,0
2005-04-18,10088.5,10105.4,10020.9,10071.2,301195100,-0.0016158612143741813,-0.0016171681261546841,10269.880000000001,10422.320000000002,10607.338333333331,0.00750528001119753,33.40279845192016,0.017981968385097913,0
2005-04-19,10071.5,10156.5,10071.5,10127.4,285975947,0.005580268488362794,0.005564756470887534,10193.76,10400.42,10602.911666666665,0.007678056507612233,27.7376978572197,0.0201927444358867,0
2005-04-20,10131.2,10186.5,10000.5,10012.4,323988629,-0.011355333056855654,-0.0114202971118035,10115.460000000001,10377.515,10596.975,0.007807477487988553,25.591098748261402,0.04515400902880429,0
2005-04-21,10010.5,10218.6,10010.5,10218.6,287468091,0.02059446286604616,0.020385264261711687,10103.42,10365.645,10592.925,0.009327886796881898,41.659929938022124,0.02687256571350294,0
2005-04-22,10216.7,10219.3,10069.9,10157.7,273635451,-0.005959720509658872,-0.005977550520484735,10117.460000000001,10351.384999999998,10587.243333333336,0.00939094162267945,38.62104717470189,0.030932199218326906,0
2005-04-25,10158.5,10260.2,10158.5,10242.5,231186428,0.008348346574519772,0.008313691868665577,10151.72,10339.225,10583.495,0.009566950530787214,41.03585657370515,0.027444471564559425,0
2005-04-26,10241.0,10263.6,10151.0,10151.1,255349311,-0.008923602636075167,-0.008963656438935616,10156.460000000001,10326.494999999999,10578.893333333333,0.009617473572105179,36.8014503034602,0.03473515185546394,0
2005-04-27,10150.3,10219.6,10079.5,10198.8,248487851,0.004698998138132682,0.004687992310490222,10193.740000000002,10309.39,10574.041666666666,0.00914054596471528,36.167502587373555,0.025395144526807023,0
2005-04-28,10194.6,10194.6,10070.1,10070.4,279390413,-0.012589716437227838,-0.012669638422493067,10164.1,10287.72,10566.016666666666,0.009459780323942596,34.959599846094605,0.04639339053066416,0
2005-04-29,10073.5,10196.4,10048.1,10192.5,303718696,0.012124642516682549,0.012051727823320733,10171.060000000001,10277.130000000001,10559.278333333332,0.009796039494867405,40.91134927957978,0.034338974736325634,0
2005-05-02,10192.0,10258.4,10188.1,10251.7,239581825,0.005808192298258685,0.005791389779485037,10172.9,10268.66,10553.588333333335,0.009898888730613963,40.90296017604884,0.021050167289327515,0
2005-05-03,10251.0,10304.5,10208.0,10257.0,277674712,0.0005169874264754348,0.0005168538345174599,10194.079999999998,10258.585,10545.936666666668,0.009851371571125115,44.39270173295671,0.028556108023788607,0
2005-05-04,10255.2,10392.5,10255.2,10384.6,275331193,0.012440284683630676,0.012363540169039894,10231.24,10253.515,10540.416666666666,0.010272979178410413,54.03078329777512,0.016264468539953336,0
2005-05-05,10384.5,10405.8,10296.5,10340.4,236475233,-0.004256302601929884,-0.004265386442729551,10285.24,10243.22,10534.013333333334,0.010199252493737173,60.85128293143397,0.011662991760473584,0
2005-05-06,10339.7,10400.6,10339.6,10345.4,230320139,0.0004835402885767781,0.00048342342064349147,10315.82,10237.425,10528.701666666666,0.010063190671009248,61.8804159445407,0.011754016277766066,0
2005-05-09,10345.4,10384.9,10320.1,10384.3,204570039,0.0037601252730681267,0.003753073673105263,10342.34,10234.210000000001,10522.613333333335,0.010106219200861266,61.300255124483144,0.009514363028803263,0
2005-05-10,10382.9,10382.9,10250.2,10281.1,234852487,-0.009938079600935956,-0.009987791951771591,10347.16,10222.865000000002,10514.031666666668,0.010225595388650508,61.943283847453166,0.019044654754841295,0
2005-05-11,10272.9,10311.2,10184.9,10300.2,214938502,0.001857777864236354,0.001856054329239895,10330.279999999999,10217.68,10505.85,0.010025180078388124,54.35060780550227,0.019688938078872287,0
2005-05-12,10299.7,10322.3,10183.4,10189.5,249829938,-0.01074736412885191,-0.010805534205472285,10300.1,10213.215,10495.053333333335,0.009951400570526958,51.60996354799511,0.031709112321507416,0
2005-05-13,10188.2,10234.3,10075.5,10140.1,258382807,-0.004848127974876104,-0.004859918269981846,10259.039999999999,10215.845,10483.473333333333,0.009061047259837678,44.62297836588953,0.03772152148400898,0
2005-05-16,10139.6,10255.2,10138.3,10252.3,217149807,0.01106497963530928,0.011004210609246844,10232.64,10224.9,10475.106666666665,0.009358781466314565,55.20041109969162,0.02880329291963757,0
2005-05-17,10247.5,10336.9,10213.1,10331.9,241106939,0.0077641114676707534,0.007734125861945977,10242.8,10235.125,10467.551666666666,0.009428337640773275,56.62254950741369,0.022696696638565994,0
2005-05-18,10323.2,10480.8,10323.0,10464.5,299683538,0.012834038269824655,0.01275237992935537,10275.66,10257.73,10465.106666666667,0.009304976918133902,69.52730155584185,0.010913087104018393,0
2005-05-19,10464.5,10494.7,10435.3,10493.2,209272149,0.002742605953461874,0.002738851872164561,10336.4,10271.46,10462.096666666668,0.00824914078871769,66.41913290378947,0.012379445736286243,0
2005-05-20,10492.8,10499.3,10423.9,10471.9,232226403,-0.0020298860214235104,-0.0020319490323108995,10402.759999999998,10287.170000000002,10457.481666666665,0.008111285754869666,62.542720437457206,0.01310172939008214,0
2005-05-23,10472.8,10560.8,10466.1,10523.6,225214316,0.004937021934892538,0.004924874806121677,10457.02,10301.225,10452.181666666667,0.007995975216713936,64.42328500324604,0.0072313656923486125,0
2005-05-24,10522.7,10522.7,10471.9,10503.7,204738489,-0.0018909878748716302,-0.0018927780495982113,10491.380000000001,10318.855,10447.806666666667,0.007666634955256786,57.29332516840172,0.008016222854803523,0
2005-05-25,10503.2,10503.2,10426.4,10457.8,187936510,-0.004369888705884728,-0.00437946457671146,10490.039999999999,10331.804999999998,10441.603333333334,0.00774994216669824,57.174285015888486,-0.0034806555872171074,0
2005-05-26,10458.7,10544.1,10458.6,10537.6,194598103,0.007630668018130171,0.007601701732347273,10498.920000000002,10355.164999999999,10437.03,0.0071398065100668545,60.76147816349384,-0.022756604919526358,0
2005-05-27,10537.1,10552.0,10517.7,10542.5,167990624,0.00046500151837225445,0.0004648934386697294,10513.039999999999,10372.664999999999,10432.188333333334,0.006760844324259737,59.208381839348085,-0.023874792506521247,0
2005-05-31,10541.9,10542.3,10467.5,10467.5,240820441,-0.007114062129475962,-0.0071394877274165635,10501.820000000002,10383.455,10424.305,0.006963146891288029,61.218103033220906,-0.005913541915452569,0
2005-06-01,10462.9,10586.4,10457.9,10549.9,232718850,0.007871984714592717,0.007841162293005405,10511.06,10398.1,10417.855000000001,0.00712501525312817,63.96376244267966,-0.016625750007109086,0
2005-06-02,10548.8,10559.9,10510.4,10553.5,187711538,0.0003412354619476421,0.0003411772543686804,10530.2,10406.545,10411.87,0.006638247201415423,73.12579415501895,-0.02638934950490357,0
2005-06-03,10552.8,10553.2,10448.4,10461.0,222151901,-0.008764864736817146,-0.008803502096911539,10514.88,10412.575,10406.126666666669,0.0068917037510597655,69.3289965064449,-0.015065481311538176,0
2005-06-06,10461.6,10481.0,10431.0,10467.0,170171372,0.0005735589331803403,0.000573394511122914,10499.779999999999,10418.654999999999,10399.718333333334,0.006891651371107681,64.82939632545927,-0.009095251743575061,0
2005-06-07,10466.0,10578.8,10465.9,10483.1,213941389,0.0015381675742811574,0.0015369858062208727,10502.9,10423.595,10394.863333333335,0.006855962826380793,61.4476075105996,-0.02026118228386642,0
2005-06-08,10484.8,10543.3,10465.3,10476.9,195750274,-0.0005914281080978689,-0.0005916030706899907,10488.3,10433.384999999998,10389.403333333334,0.006411448474592624,51.16104868913853,-0.016665234945451468,0
2005-06-09,10477.8,10526.4,10443.3,10503.0,209850840,0.002491194914526318,0.0024880970323607615,10478.2,10443.525,10385.368333333336,0.006417661334327816,50.92209258562281,-0.005131867085594544,0
2005-06-10,10503.0,10538.6,10452.6,10512.6,217187105,0.000914024564410143,0.0009136070983214437,10488.52,10459.68,10383.359999999999,0.005794133084581499,53.915720608043145,0.0006753800201662052,0
2005-06-13,10503.6,10589.2,10474.4,10522.6,205532011,0.0009512394650228462,0.000950787323470146,10499.640000000001,10478.805,10381.631666666666,0.005597386792442471,49.89539748953975,-0.000826791857525766,0
2005-06-14,10522.0,10586.7,10521.8,10547.6,192107255,0.002375838671050845,0.002373020828632212,10512.54,10493.57,10380.263333333332,0.005166599867687022,54.54357275926302,0.0009291213166975343,0
2005-06-15,10548.7,10589.9,10495.4,10566.4,220867286,0.0017823959952973922,0.001780809412554757,10530.44,10505.295,10380.28,0.004949413126476415,61.907894736842096,0.00591497577225919,0
2005-06-16,10566.8,10595.5,10540.1,10578.7,217700460,0.0011640672319808143,0.0011633902310526595,10545.58,10511.005000000001,10382.083333333334,0.004115099817812252,55.28957528957531,0.0058702865191373466,0
2005-06-17,10580.4,10656.3,10579.5,10623.1,373449584,0.004197113066823022,0.004188329755565513,10567.680000000002,10517.5,10384.868333333336,0.004168379814477638,59.415887850467286,-0.004527868512957611,0
2005-06-20,10621.5,10637.6,10562.4,10609.1,173059507,-0.0013178827272641858,-0.001318751898433302,10584.98,10524.359999999999,10387.638333333334,0.004147512931798674,69.29155313351494,0.003534701341301405,0
2005-06-21,10608.9,10630.4,10580.9,10599.7,204371158,-0.0008860318028861558,-0.0008864245610786561,10595.4,10528.165,10389.538333333332,0.004034249565488964,58.469387755102176,0.008443635197222576,0
2005-06-22,10599.4,10646.2,10578.0,10587.9,198788652,-0.0011132390539355663,-0.0011138591647949744,10599.7,10532.375,10392.575,0.004015030414108342,55.69159497021828,0.0037684526676677876,0
2005-06-23,10587.1,10589.0,10419.6,10421.4,287968077,-0.015725497974102498,-0.01585045536004324,10568.240000000002,10530.555,10390.583333333334,0.005317692501524871,44.736842105263136,0.022050780125510983,0
2005-06-24,10422.3,10422.3,10297.8,10297.8,343080186,-0.011860210720248787,-0.011931104117374254,10503.18,10518.565,10387.15,0.005593477076888032,32.867557715674394,0.0290061954980676,0
2005-06-27,10298.1,10332.1,10253.5,10290.8,220522484,-0.0006797568412670874,-0.0006799879807003884,10439.52,10505.98,10385.258333333333,0.005582084131201685,30.162987414895795,0.028083336572472417,0
2005-06-28,10291.0,10409.7,10290.5,10405.6,215361719,0.011155595288996123,0.011093830559583752,10400.7,10502.885,10385.0,0.00603829479321006,43.99123546266653,0.022247635888367867,0
2005-06-29,10405.9,10433.8,10363.3,10374.5,222577471,-0.0029887752748520846,-0.0029932505830252997,10358.02,10494.115000000002,10383.6,0.005748056376744369,39.26124018051149,0.03190515205552069,0
2005-06-30,10374.2,10412.8,10267.2,10275.0,301785155,-0.009590823654151981,-0.009637111802070424,10328.74,10480.19,10380.083333333334,0.00606268360662992,32.737576285963414,0.03561070559610702,0
2005-07-01,10273.6,10343.8,10273.5,10303.4,231428284,0.0027639902676399597,0.002760177470613541,10329.86,10472.310000000001,10376.035,0.005862213070869072,34.48910274554203,0.031038298037541212,0
2005-07-05,10303.1,10389.1,10282.7,10371.8,235535950,0.006638585321350199,0.006616646953443151,10346.06,10467.55,10374.543333333335,0.006086448860594866,38.279999999999966,0.03007192579880069,0
2005-07-06,10366.5,10380.5,10267.6,10270.7,237189087,-0.009747584797238473,-0.00979540350024108,10319.08,10456.93,10371.578333333333,0.006408148044133496,32.23597260603157,0.04156483978696679,0
2005-07-07,10269.8,10310.0,10175.4,10302.3,275304506,0.003076713369098316,0.0030719899723990795,10304.64,10448.2,10368.15,0.006472725808302218,33.77172381399707,0.029876823621909798,0
2005-07-08,10302.9,10462.3,10300.5,10449.1,249181744,0.01424924531415317,0.014148679021473933,10339.460000000001,10445.505000000001,10368.903333333334,0.007273715622768769,40.880503144654085,0.010421950215808051,0
2005-07-11,10449.6,10534.2,10449.6,10519.7,225498489,0.0067565627661712035,0.006733839492690199,10382.72,10445.86,10372.918333333333,0.0074376435705829115,45.57688501880073,0.0016350276148557885,0
2005-07-12,10519.5,10544.0,10483.2,10513.9,233465874,-0.0005513465212887425,-0.0005514985686717768,10411.140000000001,10445.425,10380.025,0.007435756699950785,45.73982125124127,0.009682420414879545,0
2005-07-13,10513.4,10564.9,10512.4,10557.4,216704533,0.004137380039756833,0.004128844617717379,10468.48,10445.914999999999,10388.128333333334,0.007475891986653382,48.53181861942813,0.003504650766287254,0
2005-07-14,10559.9,10657.7,10559.9,10628.9,267741741,0.006772500805122483,0.006749670442677426,10533.8,10449.039999999999,10396.486666666668,0.007617867600656638,60.99395994489773,0.00536273744225646,0
2005-07-15,10629.4,10654.1,10600.5,10640.8,239793327,0.0011195890449622325,0.001118962772549002,10572.14,10452.145,10406.96,0.007617615485980302,70.61298076923077,-0.003806104804150112,0
2005-07-18,10640.2,10640.2,10575.0,10575.0,206208673,-0.006183745583038802,-0.006202944124607669,10583.2,10449.740000000002,10412.9,0.007692847658842176,65.95195330040418,0.005617021276595802,0
2005-07-19,10576.9,10668.5,10576.9,10646.6,318228567,0.006770685579196245,0.006747867426046331,10609.74,10451.615,10421.048333333332,0.007842083866882366,64.21661160924967,-0.01250164371724305,0
2005-07-20,10629.5,10691.3,10581.1,10689.2,312443351,0.0040012774031146225,0.003993293582587249,10636.1,10456.09,10428.493333333334,0.00788231741377767,68.31567919916199,-0.012957003330464345,0
2005-07-21,10690.0,10700.1,10608.4,10627.8,281821247,-0.005744115555888274,-0.005760676436506192,10635.880000000001,10458.085000000001,10436.438333333332,0.00799782621411877,71.48599269183917,-0.0068593688251565865,0
2005-07-22,10624.2,10658.6,10588.0,10651.2,231389074,0.0022017727093097683,0.002199352359833231,10637.960000000001,10469.575,10443.978333333334,0.007067314406398414,71.31127450980394,-0.008637524410395114,0
2005-07-25,10651.7,10686.5,10591.5,10596.5,190337524,-0.0051355715787893,-0.005148803949810474,10642.26,10484.509999999998,10452.746666666668,0.006559227705126973,64.00348996634675,-0.002510262822630116,0
2005-07-26,10597.6,10626.0,10572.9,10579.8,220407155,-0.0015759920728543042,-0.001577235254695992,10628.9,10498.960000000001,10459.201666666666,0.006577587476817759,71.52806797604097,-0.00569008865952092,0
2005-07-27,10579.5,10645.9,10577.4,10637.1,213272165,0.00541598139851418,0.005401367712481508,10618.48,10510.535,10465.625,0.006246725788272865,72.51210328133389,-0.019008940406689878,0
2005-07-28,10633.5,10710.5,10629.7,10705.5,220146203,0.006430324054488512,0.006409737724817435,10634.02,10527.085,10473.1,0.006275702900319515,69.27239927841231,-0.023810191023305727,0
2005-07-29,10705.2,10717.7,10640.9,10640.9,215192057,-0.006034281444117551,-0.006052561294664407,10631.96,10545.38,10477.371666666666,0.005985899926610638,59.192961165048374,-0.022892800421017045,0
2005-08-01,10641.8,10672.4,10610.9,10623.2,192864371,-0.0016633931340392927,-0.001664778108449508,10637.3,10561.369999999999,10482.085,0.006028843867342086,58.14334674415142,-0.01508020182242642,0
2005-08-02,10623.8,10699.2,10623.5,10683.7,241616310,0.005695082461028678,0.005678926788478711,10658.08,10576.965,10487.723333333333,0.005990472855374273,59.177445138787995,-0.025356384024261436,0
2005-08-03,10681.5,10698.1,10638.5,10697.6,237588832,0.0013010473899490727,0.0013002017611828908,10670.18,10598.310000000001,10492.945,0.005376690387677405,55.448057097541664,-0.020191444810050863,0
2005-08-04,10696.8,10696.9,10606.7,10610.1,230683192,-0.008179404726293749,-0.008213039591478323,10651.1,10613.7,10498.428333333335,0.005833494336278302,47.826086956521834,-0.014184597694649415,0
2005-08-05,10610.3,10610.8,10554.5,10558.0,218225643,-0.004910415547450087,-0.004922511250739624,10634.52,10619.145,10502.725,0.005162335203063328,48.77238590410169,-0.010475468838795243,0
2005-08-08,10557.2,10606.0,10524.9,10536.9,185861776,-0.001998484561470004,-0.002000484196345002,10617.26,10620.005000000001,10508.514999999998,0.004974439694562373,41.45505530456458,0.00496350919150812,0
2005-08-09,10537.7,10639.1,10537.7,10615.7,207452843,0.0074784803879699435,0.007450655194178408,10603.66,10625.095,10516.441666666668,0.005236788131193167,44.58044536204105,0.0016767617773674193,0
2005-08-10,10606.5,10719.4,10570.0,10594.4,258392188,-0.0020064621268499616,-0.0020084777686404484,10583.02,10626.945,10522.143333333335,0.00519188284002551,47.38244514106588,0.0001415842331797812,0
2005-08-11,10591.8,10685.9,10588.5,10685.9,234339491,0.008636638223967319,0.00859955582262017,10598.179999999998,10629.795000000002,10528.043333333333,0.005331181082856912,52.45715904262843,-0.0006831432074040356,0
2005-08-12,10682.7,10682.8,10568.3,10600.3,218886033,-0.008010555966273314,-0.008042812848914695,10606.64,10627.77,10530.306666666667,0.0056376839805227655,50.25780189959289,0.00779223229531234,0
2005-08-15,10599.2,10655.1,10557.9,10634.4,173288389,0.0032168900880165108,0.0032117269669294387,10626.14,10630.74,10532.66,0.005500611905640208,53.61876988335102,-0.0034792748062890677,0
2005-08-16,10631.6,10640.3,10510.3,10513.5,232603521,-0.011368765515684887,-0.011433883944900228,10605.7,10624.085000000001,10533.353333333334,0.005860284672269572,42.444987775061115,0.002986636229609596,0
2005-08-17,10505.6,10588.9,10503.4,10550.7,235065887,0.003538307889855874,0.003532062805512808,10596.960000000001,10617.16,10533.804999999998,0.005841986603064866,40.162684290798246,0.000767721572975999,0
2005-08-18,10549.8,10592.9,10517.4,10554.9,213802088,0.0003980778526542217,0.00039799864068682417,10570.76,10613.515000000001,10534.658333333333,0.0057194641692636695,44.08039647577094,0.008242617173066513,0
2005-08-19,10552.7,10626.3,10552.7,10559.2,219880076,0.00040739372234699367,0.0004073107600559361,10562.539999999999,10608.915,10536.348333333332,0.005691689588772246,45.511921458625544,-0.00015152663080542084,0
2005-08-22,10559.8,10641.2,10524.0,10569.9,215546893,0.0010133343435108078,0.0010128212668478204,10549.640000000001,10607.585000000001,10536.886666666665,0.0055886030607244785,41.42038600723758,-0.00836337146046795,0
2005-08-23,10571.0,10577.5,10496.7,10519.6,210712034,-0.004758796204315963,-0.004770155326465492,10550.859999999999,10604.575,10536.505,0.005677136533793062,37.27844482561468,-0.013460587855051553,0
2005-08-24,10519.3,10559.0,10432.1,10434.9,256714522,-0.00805163694437061,-0.00808422642342935,10527.7,10594.465,10535.961666666666,0.005765248440252062,37.42824339839266,-0.001236236092343912,0
2005-08-25,10434.4,10465.4,10428.3,10450.6,188136050,0.001504566406961283,0.0015034356809509632,10506.84,10581.720000000001,10534.306666666665,0.005534256763348582,41.86856450635985,-0.0029663368610414187,0
2005-08-26,10451.0,10451.0,10384.0,10397.3,192135543,-0.00510018563527459,-0.005113235973708043,10474.460000000001,10569.539999999999,10531.703333333333,0.005495022200763355,39.92203291943405,0.0044530791647832135,0
2005-08-29,10396.9,10487.5,10349.4,10463.0,202944960,0.006318948188472007,0.00629906734210646,10453.08,10561.53,10531.736666666666,0.005739671328229411,38.76379690949228,-0.0006499092038612098,0
2005-08-30,10461.5,10461.5,10350.0,10412.8,234655186,-0.00479785912262265,-0.004809405796383406,10431.72,10547.984999999999,10530.833333333334,0.00559795014976435,37.18238283455678,0.005790949600491757,0
2005-08-31,10409.1,10484.8,10356.9,10481.6,281204256,0.006607252612169656,0.006585520392947953,10441.060000000001,10537.185,10530.808333333332,0.005846368162425824,35.10281464197185,0.006792856052511009,0
2005-09-01,10481.4,10513.8,10425.8,10459.6,279032175,-0.0020989161960005553,-0.00210112200768252,10442.86,10529.66,10530.519999999999,0.005606733034680063,38.691528693136306,0.010430609201116603,0
2005-09-02,10460.7,10497.5,10434.7,10447.4,204578657,-0.0011663925962752675,-0.0011670733615307784,10452.88,10524.130000000001,10529.593333333332,0.0055205645205492135,34.42185938020671,0.008432720102609315,0
2005-09-06,10447.7,10593.1,10447.7,10589.2,233760288,0.013572754943813825,0.013481470168478695,10478.119999999999,10526.744999999999,10530.869999999999,0.00633744375368278,56.09402672677508,-0.013985947946964838,0
2005-09-07,10588.7,10640.4,10574.0,10633.5,226765827,0.004183507724851765,0.00417478118630467,10522.26,10527.635,10532.718333333332,0.00618099435212456,56.59025787965605,-0.02972680678986228,0
2005-09-08,10633.1,10636.5,10569.3,10595.9,222911841,-0.00353599473362487,-0.003542261139349107,10545.119999999999,10527.710000000001,10533.523333333334,0.006217806609915277,53.09854897218861,-0.02914334789871542,0
2005-09-09,10594.1,10695.9,10593.9,10678.6,247130143,0.007804905671061624,0.007774604955491829,10588.92,10527.345,10535.393333333333,0.0061596907169640955,58.06756756756749,-0.036175154046410696,0
2005-09-12,10678.4,10701.8,10664.1,10682.9,201161685,0.00040267450789421844,0.00040259345627211593,10636.02,10531.475,10537.130000000001,0.005865240638668872,57.70174482006537,-0.04157110896853855,0
2005-09-13,10673.7,10674.0,10595.3,10597.4,222521867,-0.008003444757509692,-0.008035644241105722,10637.66,10529.625,10536.701666666666,0.006113441548434337,55.0598335067637,-0.03247966482344711,0
2005-09-14,10597.5,10633.2,10536.6,10544.9,225404232,-0.004954045331873824,-0.004966357293959378,10619.939999999999,10531.195,10535.631666666666,0.005644529102707298,57.46673907140912,-0.031105083974243497,0
2005-09-15,10545.8,10582.1,10520.9,10558.8,225439720,0.0013181727659816733,0.0013173047389838175,10612.52,10531.6,10534.95,0.0055963059552693725,57.36254763200859,-0.03240898586960628,0
2005-09-16,10560.5,10647.4,10560.4,10641.9,546930811,0.007870212524150544,0.0078394039427118,10605.179999999998,10535.95,10535.85,0.005863576390993281,65.99529165576766,-0.03332111746962485,0
2005-09-19,10641.9,10644.6,10521.2,10557.6,233619602,-0.007921517774081677,-0.007953059679607369,10580.119999999999,10535.869999999999,10538.119999999999,0.006153624968729142,56.039325842696634,-0.019843525043570454,0
2005-09-20,10558.2,10604.8,10467.1,10481.5,244571588,-0.007208077593392481,-0.0072341812986826,10556.939999999999,10531.45,10541.181666666667,0.006354424433560387,54.245457916203215,-0.018718694843295358,0
2005-09-21,10484.2,10484.5,10375.2,10378.0,266587323,-0.009874540857701675,-0.009923617476252205,10523.560000000001,10524.369999999999,10542.635,0.0066358185525010474,43.86110452713912,0.0034785122374254573,0
