test_feature_year,test_event_year,validation_feature_year,validation_event_year,method,n_validation,n_validation_positive,n_test,n_test_positive,prevalence,f1_threshold_from_validation,fpr5_threshold_from_validation,validation_AUC,validation_PR_AUC,validation_F1,validation_G_Mean,validation_Recall,validation_Precision,validation_Balanced_Accuracy,validation_Cohen_Kappa,validation_Type1_Error,validation_Type2_Error,validation_Recall_at_5pctFPR,validation_Precision_at_5pctFPR,validation_Realized_FPR_at_5pctFPR,validation_Alerts_at_5pctFPR,AUC,PR_AUC,F1,G_Mean,Recall,Precision,Balanced_Accuracy,Cohen_Kappa,Type1_Error,Type2_Error,Recall_at_5pctFPR,Precision_at_5pctFPR,Realized_FPR_at_5pctFPR,Alerts_at_5pctFPR,seed,protocol_version
2015,2016,2014,2015,Recent1y,3504,33,3354,33,0.00983899821109,0.11,0.00514676002786,0.806317278227,0.0767973152215,0.218181818182,0.4254175227,0.181818181818,0.272727272727,0.588604279616,0.212246690508,0.00460962258715,0.818181818182,0.393939393939,0.0764705882353,0.0452319216364,170,0.81861980236,0.13847344888,0.2,0.425051142042,0.181818181818,0.222222222222,0.587747392625,0.192852630629,0.0063233965673,0.818181818182,0.545454545455,0.0807174887892,0.0617283950617,223,42,study3_ab_fair_event_target_v1_financial18_exploratory
2015,2016,2014,2015,Recent5y,3504,33,3354,33,0.00983899821109,0.02,0.00410250946879,0.844503810796,0.0750626025991,0.139534883721,0.423504692182,0.181818181818,0.11320754717,0.584138707734,0.129429302391,0.0135407663498,0.818181818182,0.393939393939,0.0860927152318,0.0397579948142,151,0.840446013888,0.16904362544,0.242424242424,0.59809997261,0.363636363636,0.181818181818,0.673688100517,0.23235374897,0.0162601626016,0.636363636364,0.454545454545,0.0867052023121,0.0475760313159,173,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,Recent3y,3354,33,3191,29,0.00908806016923,0.2,0.00696186674759,0.870046444572,0.177525535929,0.259259259259,0.459594380323,0.212121212121,0.333333333333,0.603952807205,0.253546987147,0.00421559771153,0.787878787879,0.424242424242,0.0886075949367,0.0433604336043,158,0.84677964623,0.132425981888,0.227272727273,0.414570289505,0.172413793103,0.333333333333,0.584625618879,0.222454742213,0.00316255534472,0.827586206897,0.379310344828,0.0948275862069,0.0332068311195,116,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,B_data_equal,3354,33,3191,29,0.00908806016923,0.13,0.0105845266953,0.851432117015,0.19138430704,0.266666666667,0.490955489355,0.242424242424,0.296296296296,0.618351537051,0.26011491141,0.00572116832279,0.757575757576,0.484848484848,0.106666666667,0.0403492923818,150,0.878034417326,0.218801616658,0.304347826087,0.490526181683,0.241379310345,0.411764705882,0.6191083775,0.299643347051,0.00316255534472,0.758620689655,0.48275862069,0.112,0.0351043643264,125,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,B_model_FIFO3_equal,3354,33,3191,29,0.00908806016923,0.09,0.00852233916521,0.900823957735,0.190631894849,0.315789473684,0.600201621339,0.363636363636,0.279069767442,0.677150912923,0.308085977482,0.00933453778982,0.636363636364,0.545454545455,0.105882352941,0.0457693465824,170,0.852417719034,0.279638203132,0.321428571429,0.555498117673,0.310344827586,0.333333333333,0.652326113983,0.315429345678,0.00569259962049,0.689655172414,0.48275862069,0.107692307692,0.0366856419987,130,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,A_validation_boundary_equal,3354,33,3191,29,0.00908806016923,0.05,0.0125096561387,0.875357002728,0.179822194108,0.219178082192,0.489988088436,0.242424242424,0.2,0.616394295256,0.210667129091,0.00963565191207,0.757575757576,0.545454545455,0.117647058824,0.0406504065041,153,0.835438068442,0.150840365572,0.190476190476,0.452840425202,0.206896551724,0.176470588235,0.599020698379,0.182456633896,0.00885515496521,0.793103448276,0.413793103448,0.105263157895,0.0322580645161,114,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,FullHistory,3354,33,3191,29,0.00908806016923,0.08,0.0194626152515,0.812314655133,0.100850853464,0.215384615385,0.458829374393,0.212121212121,0.21875,0.602296679532,0.207709196009,0.00752785305631,0.787878787879,0.454545454545,0.107913669065,0.0373381511593,139,0.789897271478,0.126275921991,0.215384615385,0.489045520993,0.241379310345,0.194444444444,0.616103949923,0.207405747905,0.00917141049968,0.758620689655,0.448275862069,0.0935251798561,0.0398481973435,139,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,Recent1y,3354,33,3191,29,0.00908806016923,0.09,0.0130139291286,0.823373755623,0.168465500669,0.266666666667,0.490955489355,0.242424242424,0.296296296296,0.618351537051,0.26011491141,0.00572116832279,0.757575757576,0.424242424242,0.111111111111,0.0337247816923,126,0.831533948396,0.0518321125126,0.0425531914894,0.185195484409,0.0344827586207,0.0555555555556,0.514553207267,0.0358416200573,0.00537634408602,0.965517241379,0.241379310345,0.0636363636364,0.0325743200506,110,42,study3_ab_fair_event_target_v1_financial18_exploratory
2016,2017,2015,2016,Recent5y,3354,33,3191,29,0.00908806016923,0.17,0.00641581695527,0.885375890796,0.145715943747,0.230769230769,0.425566043675,0.181818181818,0.315789473684,0.588951849114,0.225198378322,0.00391448358928,0.818181818182,0.484848484848,0.100628930818,0.0430593194821,159,0.857630482671,0.250629638177,0.324324324324,0.454714951772,0.206896551724,0.75,0.603132020328,0.321658461094,0.000632511068944,0.793103448276,0.448275862069,0.0849673202614,0.0442757748261,153,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,Recent3y,3191,29,3014,21,0.00696748506967,0.14,0.00741713726893,0.852352286855,0.107170267153,0.166666666667,0.321430259159,0.103448275862,0.428571428571,0.551091626862,0.163711015987,0.00126502213789,0.896551724138,0.344827586207,0.0892857142857,0.0322580645161,112,0.864588802444,0.111146973881,0.0689655172414,0.217962557891,0.047619047619,0.125,0.522640128554,0.0653726886413,0.00233879051119,0.952380952381,0.380952380952,0.0842105263158,0.0290678249248,95,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,B_data_equal,3191,29,3014,21,0.00696748506967,0.03,0.00653243204579,0.866452921547,0.149499442856,0.222222222222,0.553285145296,0.310344827586,0.173076923077,0.648372919802,0.213039478577,0.0135989879823,0.689655172414,0.448275862069,0.0807453416149,0.0468058191018,161,0.888103988672,0.0818587590798,0.126984126984,0.433656372336,0.190476190476,0.0952380952381,0.588889949565,0.118797775864,0.0126962913465,0.809523809524,0.380952380952,0.0625,0.0400935516204,128,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,B_model_FIFO3_equal,3191,29,3014,21,0.00696748506967,0.14,0.00622420245782,0.881306026304,0.251943922627,0.372093023256,0.524727178188,0.275862068966,0.571428571429,0.636982267879,0.368355070711,0.00189753320683,0.724137931034,0.51724137931,0.0980392156863,0.0436432637571,153,0.890760981974,0.134009198327,0.2,0.435340765498,0.190476190476,0.210526315789,0.592732248262,0.194669427698,0.00501169395256,0.809523809524,0.52380952381,0.0802919708029,0.0420982292015,137,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,A_validation_boundary_equal,3191,29,3014,21,0.00696748506967,0.06,0.0108282873407,0.797727322297,0.217923174514,0.296296296296,0.523811931482,0.275862068966,0.32,0.63524286244,0.290324468583,0.00537634408602,0.724137931034,0.51724137931,0.0961538461538,0.0445920303605,156,0.84533753361,0.104545208783,0.153846153846,0.434462766422,0.190476190476,0.129032258065,0.590727570681,0.146757942687,0.0090210491146,0.809523809524,0.380952380952,0.0683760683761,0.0364183093886,117,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,FullHistory,3191,29,3014,21,0.00696748506967,0.04,0.0191757567227,0.845460097276,0.0633319691622,0.156862745098,0.519799269018,0.275862068966,0.109589041096,0.627652729612,0.145750323737,0.0205566097407,0.724137931034,0.413793103448,0.0882352941176,0.0392156862745,136,0.840628132309,0.0522350891897,0.0833333333333,0.374921435456,0.142857142857,0.0588235294118,0.563409861104,0.0741950797241,0.0160374206482,0.857142857143,0.285714285714,0.063829787234,0.029401937855,94,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,Recent1y,3191,29,3014,21,0.00696748506967,0.02,0.00530770467594,0.81611376475,0.151893663929,0.246575342466,0.553994258237,0.310344827586,0.204545454545,0.64963794194,0.238229791962,0.0110689437065,0.689655172414,0.344827586207,0.0833333333333,0.0347881087919,120,0.79469555948,0.0689971882527,0.16,0.434609222777,0.190476190476,0.137931034483,0.591061683611,0.153155563881,0.00835282325426,0.809523809524,0.285714285714,0.063829787234,0.029401937855,94,42,study3_ab_fair_event_target_v1_financial18_exploratory
2017,2018,2016,2017,Recent5y,3191,29,3014,21,0.00696748506967,0.05,0.00547593692318,0.877151082903,0.228014365951,0.346153846154,0.555851375653,0.310344827586,0.391304347826,0.652958625052,0.340854688392,0.00442757748261,0.689655172414,0.551724137931,0.125,0.0354206198608,128,0.861915899002,0.119440329319,0.166666666667,0.434755629796,0.190476190476,0.148148148148,0.591395796541,0.160083044211,0.00768459739392,0.809523809524,0.285714285714,0.0540540540541,0.0350818576679,111,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,Recent3y,3014,21,2723,36,0.0132207124495,0.07,0.00271132774651,0.865463860118,0.179647020589,0.258064516129,0.4359981045,0.190476190476,0.4,0.594235756448,0.254714344077,0.00200467758102,0.809523809524,0.428571428571,0.0588235294118,0.0481122619445,153,0.855109994624,0.206305609369,0.310344827586,0.49878900614,0.25,0.409090909091,0.622580945292,0.303357850975,0.00483810941571,0.75,0.472222222222,0.103658536585,0.0547078526237,164,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,B_data_equal,3014,21,2723,36,0.0132207124495,0.07,0.00910396501422,0.826340827009,0.142910436414,0.263157894737,0.486970871535,0.238095238095,0.294117647059,0.617042941467,0.258535556766,0.00400935516204,0.761904761905,0.380952380952,0.105263157895,0.0227196792516,76,0.820690154241,0.231232299612,0.289855072464,0.524785741453,0.277777777778,0.30303030303,0.634609022867,0.280759631504,0.00855973204317,0.722222222222,0.361111111111,0.117117117117,0.0364719017492,111,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,B_model_FIFO3_equal,3014,21,2723,36,0.0132207124495,0.09,0.00473826192319,0.878080600767,0.152343780884,0.210526315789,0.435486926578,0.190476190476,0.235294117647,0.593066361192,0.205573810821,0.00434346809222,0.809523809524,0.571428571429,0.0769230769231,0.0481122619445,156,0.859229624116,0.186490612885,0.229508196721,0.439479096801,0.194444444444,0.28,0.593872761858,0.221067174671,0.00669892072944,0.805555555556,0.472222222222,0.111842105263,0.0502419054708,152,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,A_validation_boundary_equal,3014,21,2723,36,0.0132207124495,0.04,0.0105011835694,0.867866291187,0.191695723326,0.280701754386,0.614319550151,0.380952380952,0.222222222222,0.685798609454,0.274314975982,0.00935516204477,0.619047619048,0.571428571429,0.0952380952381,0.0380888740394,126,0.839463672828,0.253381748067,0.282051282051,0.549572881336,0.305555555556,0.261904761905,0.647009262705,0.271681711802,0.0115370301451,0.694444444444,0.444444444444,0.119402985075,0.0439151470041,134,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,FullHistory,3014,21,2723,36,0.0132207124495,0.14,0.0213805921376,0.884651488394,0.0956747468921,0.193548387097,0.377522224415,0.142857142857,0.3,0.570259176173,0.189906895736,0.00233879051119,0.857142857143,0.47619047619,0.10752688172,0.0277313732041,93,0.844818674275,0.138070251471,0.188679245283,0.371844884933,0.138888888889,0.294117647059,0.567211470868,0.181739403893,0.00446594715296,0.861111111111,0.361111111111,0.149425287356,0.0275400074432,87,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,Recent1y,3014,21,2723,36,0.0132207124495,0.14,0.00390808517113,0.799898175107,0.148667916359,0.294117647059,0.48729747846,0.238095238095,0.384615384615,0.617711167327,0.290336505445,0.00267290344136,0.761904761905,0.47619047619,0.0632911392405,0.0494487136652,158,0.702208162759,0.136833029977,0.276923076923,0.498135713121,0.25,0.310344827586,0.621278377373,0.268291149011,0.00744324525493,0.75,0.416666666667,0.0909090909091,0.055824339412,165,42,study3_ab_fair_event_target_v1_financial18_exploratory
2018,2019,2017,2018,Recent5y,3014,21,2723,36,0.0132207124495,0.06,0.00686244480312,0.855520022911,0.143042923611,0.243902439024,0.486725772515,0.238095238095,0.25,0.616541772071,0.238727654929,0.00501169395256,0.761904761905,0.428571428571,0.09,0.0304042766455,100,0.801973493777,0.199054470068,0.324324324324,0.574550195419,0.333333333333,0.315789473684,0.661828557251,0.315023696206,0.00967621883141,0.666666666667,0.444444444444,0.170212765957,0.0290286564942,94,42,study3_ab_fair_event_target_v1_financial18_exploratory
