split,dataset,fs,n_features,ensemble,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error
split_10+6,10+6,kbest_f_r50,9,New,under,0.815768,0.188149,0.695042,0.536585,0.114074,0.099708,0.463415
split_10+6,10+6,kbest_f_r50,9,Old,over,0.696940,0.107619,0.555186,0.351916,0.063522,0.124135,0.648084
split_10+6,10+6,kbest_f_r50,9,New,over,0.797498,0.147864,0.680538,0.536585,0.085746,0.136890,0.463415
split_10+6,10+6,kbest_f_r50,9,Old,hybrid,0.735358,0.112918,0.608366,0.435540,0.064868,0.150229,0.564460
split_10+6,10+6,kbest_f_r50,9,New,hybrid,0.834943,0.184902,0.722147,0.588850,0.109669,0.114381,0.411150
split_10+6,10+6,kbest_f_r50,9,Old_3,ensemble,0.740500,0.130818,0.571093,0.362369,0.079816,0.099958,0.637631
split_10+6,10+6,kbest_f_r50,9,New_3,ensemble,0.839733,0.196312,0.718337,0.574913,0.118364,0.102459,0.425087
split_10+6,10+6,kbest_f_r50,9,All_6,ensemble,0.821761,0.182143,0.691369,0.533101,0.109835,0.103376,0.466899
split_10+6,10+6,kbest_f_r50,9,Old_under_New_under,ensemble,0.810473,0.199581,0.675718,0.498258,0.124782,0.083618,0.501742
split_10+6,10+6,kbest_f_r50,9,Old_hybrid_New_hybrid,ensemble,0.820727,0.171621,0.688050,0.533101,0.102273,0.111963,0.466899
split_10+6,10+6,kbest_f_r80,15,Old,under,0.731321,0.124312,0.589223,0.393728,0.073808,0.118216,0.606272
split_10+6,10+6,kbest_f_r80,15,New,under,0.843587,0.214844,0.723158,0.574913,0.132106,0.090371,0.425087
split_10+6,10+6,kbest_f_r80,15,Old,over,0.708227,0.104306,0.571100,0.379791,0.060455,0.141226,0.620209
split_10+6,10+6,kbest_f_r80,15,New,over,0.800420,0.158845,0.685254,0.536585,0.093220,0.124885,0.463415
split_10+6,10+6,kbest_f_r80,15,Old,hybrid,0.762718,0.124488,0.664212,0.529617,0.070534,0.166986,0.470383
split_10+6,10+6,kbest_f_r80,15,New,hybrid,0.849142,0.195472,0.739911,0.616725,0.116142,0.112297,0.383275
split_10+6,10+6,kbest_f_r80,15,Old_3,ensemble,0.764602,0.140059,0.606033,0.411150,0.084406,0.106711,0.588850
split_10+6,10+6,kbest_f_r80,15,New_3,ensemble,0.856573,0.185310,0.763286,0.672474,0.107461,0.133639,0.327526
split_10+6,10+6,kbest_f_r80,15,All_6,ensemble,0.842506,0.186832,0.717324,0.578397,0.111409,0.110379,0.421603
split_10+6,10+6,kbest_f_r80,15,Old_under_New_under,ensemble,0.831644,0.187128,0.730059,0.602787,0.110755,0.115798,0.397213
split_10+6,10+6,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.838641,0.172899,0.733342,0.620209,0.100451,0.132889,0.379791
split_10+6,10+6,kbest_chi2_r20,3,Old,under,0.675734,0.131670,0.549301,0.331010,0.082180,0.088454,0.668990
split_10+6,10+6,kbest_chi2_r20,3,New,under,0.743171,0.149471,0.597685,0.393728,0.092245,0.092705,0.606272
split_10+6,10+6,kbest_chi2_r20,3,Old,over,0.647856,0.121163,0.492178,0.261324,0.078864,0.073030,0.738676
split_10+6,10+6,kbest_chi2_r20,3,New,over,0.714365,0.168770,0.587926,0.372822,0.109072,0.072864,0.627178
split_10+6,10+6,kbest_chi2_r20,3,Old,hybrid,0.667914,0.118768,0.571382,0.369338,0.070761,0.116048,0.630662
split_10+6,10+6,kbest_chi2_r20,3,New,hybrid,0.752148,0.170073,0.638921,0.449477,0.104878,0.091788,0.550523
split_10+6,10+6,kbest_chi2_r20,3,Old_3,ensemble,0.672776,0.148776,0.509205,0.275261,0.101935,0.058024,0.724739
split_10+6,10+6,kbest_chi2_r20,3,New_3,ensemble,0.756459,0.164856,0.637512,0.449477,0.100939,0.095790,0.550523
split_10+6,10+6,kbest_chi2_r20,3,All_6,ensemble,0.746704,0.144824,0.656948,0.494774,0.084827,0.127720,0.505226
split_10+6,10+6,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.745698,0.154331,0.562379,0.341463,0.099695,0.073781,0.658537
split_10+6,10+6,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.745327,0.138365,0.634694,0.459930,0.081431,0.124135,0.540070
split_10+6,10+6,kbest_chi2_r50,9,Old,under,0.717326,0.136986,0.550706,0.331010,0.086364,0.083785,0.668990
split_10+6,10+6,kbest_chi2_r50,9,New,under,0.827710,0.180617,0.711619,0.571429,0.107260,0.113797,0.428571
split_10+6,10+6,kbest_chi2_r50,9,Old,over,0.690951,0.109023,0.521779,0.303136,0.066463,0.101876,0.696864
split_10+6,10+6,kbest_chi2_r50,9,New,over,0.771163,0.165414,0.620098,0.421603,0.102891,0.087953,0.578397
split_10+6,10+6,kbest_chi2_r50,9,Old,hybrid,0.711750,0.134656,0.550104,0.331010,0.084520,0.085786,0.668990
split_10+6,10+6,kbest_chi2_r50,9,New,hybrid,0.792133,0.188567,0.638819,0.442509,0.119811,0.077782,0.557491
split_10+6,10+6,kbest_chi2_r50,9,Old_3,ensemble,0.726200,0.135198,0.529209,0.303136,0.087000,0.076115,0.696864
split_10+6,10+6,kbest_chi2_r50,9,New_3,ensemble,0.819344,0.181347,0.665116,0.487805,0.111376,0.093122,0.512195
split_10+6,10+6,kbest_chi2_r50,9,All_6,ensemble,0.801906,0.169649,0.636645,0.445993,0.104746,0.091205,0.554007
split_10+6,10+6,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.808390,0.173341,0.698053,0.550523,0.102865,0.114881,0.449477
split_10+6,10+6,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.782189,0.144928,0.689670,0.557491,0.083290,0.146811,0.442509
split_10+6,10+6,kbest_chi2_r80,15,Old,under,0.721537,0.123752,0.541945,0.324042,0.076480,0.093622,0.675958
split_10+6,10+6,kbest_chi2_r80,15,New,under,0.805378,0.219864,0.684007,0.505226,0.140504,0.073947,0.494774
split_10+6,10+6,kbest_chi2_r80,15,Old,over,0.681017,0.109628,0.497801,0.271777,0.068662,0.088203,0.728223
split_10+6,10+6,kbest_chi2_r80,15,New,over,0.782695,0.152300,0.663831,0.501742,0.089776,0.121717,0.498258
split_10+6,10+6,kbest_chi2_r80,15,Old,hybrid,0.712807,0.111681,0.549967,0.341463,0.066757,0.114214,0.658537
split_10+6,10+6,kbest_chi2_r80,15,New,hybrid,0.801023,0.184520,0.684204,0.519164,0.112199,0.098291,0.480836
split_10+6,10+6,kbest_chi2_r80,15,Old_3,ensemble,0.728068,0.132342,0.533904,0.310105,0.084121,0.080784,0.689895
split_10+6,10+6,kbest_chi2_r80,15,New_3,ensemble,0.814383,0.198247,0.683668,0.512195,0.122910,0.087453,0.487805
split_10+6,10+6,kbest_chi2_r80,15,All_6,ensemble,0.802131,0.168088,0.657306,0.480836,0.101845,0.101459,0.519164
split_10+6,10+6,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.805090,0.210705,0.635975,0.432056,0.139326,0.063860,0.567944
split_10+6,10+6,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.786800,0.142022,0.684710,0.550523,0.081527,0.148395,0.449477
split_11+5,11+5,no_fs,19,Old,under,0.758013,0.138539,0.587554,0.383275,0.084550,0.099291,0.616725
split_11+5,11+5,no_fs,19,New,under,0.847310,0.186571,0.745518,0.634146,0.109375,0.123551,0.365854
split_11+5,11+5,no_fs,19,Old,over,0.706307,0.104645,0.567016,0.372822,0.060865,0.137641,0.627178
split_11+5,11+5,no_fs,19,New,over,0.819465,0.180202,0.688849,0.529617,0.108571,0.104043,0.470383
split_11+5,11+5,no_fs,19,Old,hybrid,0.754350,0.128449,0.636005,0.470383,0.074380,0.140058,0.529617
split_11+5,11+5,no_fs,19,New,hybrid,0.828603,0.218016,0.727728,0.581882,0.134137,0.089871,0.418118
split_11+5,11+5,no_fs,19,Old_3,ensemble,0.773349,0.140292,0.621124,0.435540,0.083612,0.114214,0.564460
split_11+5,11+5,no_fs,19,New_3,ensemble,0.854838,0.186162,0.753782,0.651568,0.108595,0.127970,0.348432
split_11+5,11+5,no_fs,19,All_6,ensemble,0.839389,0.186356,0.720821,0.585366,0.110818,0.112380,0.414634
split_11+5,11+5,no_fs,19,Old_under_New_under,ensemble,0.835401,0.215686,0.678999,0.498258,0.137632,0.074698,0.501742
split_11+5,11+5,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.821604,0.164948,0.726506,0.613240,0.095290,0.139308,0.386760
split_11+5,11+5,kbest_f_r20,3,Old,under,0.687519,0.102477,0.529262,0.317073,0.061115,0.116549,0.682927
split_11+5,11+5,kbest_f_r20,3,New,under,0.783770,0.128371,0.694247,0.588850,0.072038,0.181492,0.411150
split_11+5,11+5,kbest_f_r20,3,Old,over,0.659847,0.093551,0.551970,0.358885,0.053786,0.151063,0.641115
split_11+5,11+5,kbest_f_r20,3,New,over,0.740225,0.139955,0.618897,0.432056,0.083502,0.113464,0.567944
split_11+5,11+5,kbest_f_r20,3,Old,hybrid,0.686227,0.096774,0.439881,0.209059,0.062959,0.074448,0.790941
split_11+5,11+5,kbest_f_r20,3,New,hybrid,0.781423,0.125978,0.679993,0.560976,0.070956,0.175740,0.439024
split_11+5,11+5,kbest_f_r20,3,Old_3,ensemble,0.690372,0.099327,0.539695,0.334495,0.058323,0.129221,0.665505
split_11+5,11+5,kbest_f_r20,3,New_3,ensemble,0.789040,0.130492,0.664467,0.522648,0.074553,0.155231,0.477352
split_11+5,11+5,kbest_f_r20,3,All_6,ensemble,0.774657,0.137604,0.600791,0.404181,0.082916,0.106961,0.595819
split_11+5,11+5,kbest_f_r20,3,Old_under_New_under,ensemble,0.771810,0.142049,0.595512,0.393728,0.086656,0.099291,0.606272
split_11+5,11+5,kbest_f_r20,3,Old_hybrid_New_hybrid,ensemble,0.773356,0.122832,0.691530,0.592334,0.068521,0.192664,0.407666
split_11+5,11+5,kbest_f_r50,9,Old,under,0.726478,0.121296,0.528313,0.306620,0.075601,0.089704,0.693380
split_11+5,11+5,kbest_f_r50,9,New,under,0.826251,0.162679,0.715328,0.592334,0.094287,0.136140,0.407666
split_11+5,11+5,kbest_f_r50,9,Old,over,0.690616,0.103313,0.532062,0.320557,0.061580,0.116882,0.679443
split_11+5,11+5,kbest_f_r50,9,New,over,0.797881,0.167160,0.602063,0.393728,0.106103,0.079366,0.606272
split_11+5,11+5,kbest_f_r50,9,Old,hybrid,0.758028,0.130648,0.606854,0.418118,0.077419,0.119216,0.581882
split_11+5,11+5,kbest_f_r50,9,New,hybrid,0.829081,0.177419,0.731765,0.613240,0.103712,0.126803,0.386760
split_11+5,11+5,kbest_f_r50,9,Old_3,ensemble,0.748011,0.121151,0.602704,0.418118,0.070838,0.131221,0.581882
split_11+5,11+5,kbest_f_r50,9,New_3,ensemble,0.839868,0.179617,0.736051,0.620209,0.105015,0.126469,0.379791
split_11+5,11+5,kbest_f_r50,9,All_6,ensemble,0.828084,0.175683,0.709910,0.571429,0.103797,0.118049,0.428571
split_11+5,11+5,kbest_f_r50,9,Old_under_New_under,ensemble,0.819707,0.198864,0.669261,0.487805,0.124888,0.081784,0.512195
split_11+5,11+5,kbest_f_r50,9,Old_hybrid_New_hybrid,ensemble,0.827188,0.165226,0.719871,0.599303,0.095822,0.135306,0.400697
split_11+5,11+5,kbest_f_r80,15,Old,under,0.758237,0.133333,0.583576,0.379791,0.080861,0.103293,0.620209
split_11+5,11+5,kbest_f_r80,15,New,under,0.841620,0.205260,0.711202,0.557491,0.125786,0.092705,0.442509
split_11+5,11+5,kbest_f_r80,15,Old,over,0.722805,0.100114,0.612278,0.459930,0.056170,0.184910,0.540070
split_11+5,11+5,kbest_f_r80,15,New,over,0.814010,0.161420,0.661261,0.491289,0.096575,0.109962,0.508711
split_11+5,11+5,kbest_f_r80,15,Old,hybrid,0.755217,0.136895,0.615642,0.428571,0.081457,0.115632,0.571429
split_11+5,11+5,kbest_f_r80,15,New,hybrid,0.846273,0.210667,0.708592,0.550523,0.130256,0.087953,0.449477
split_11+5,11+5,kbest_f_r80,15,Old_3,ensemble,0.770386,0.142617,0.626162,0.442509,0.085007,0.113964,0.557491
split_11+5,11+5,kbest_f_r80,15,New_3,ensemble,0.860625,0.201598,0.717917,0.571429,0.122388,0.098041,0.428571
split_11+5,11+5,kbest_f_r80,15,All_6,ensemble,0.848834,0.175689,0.746183,0.644599,0.101704,0.136223,0.355401
split_11+5,11+5,kbest_f_r80,15,Old_under_New_under,ensemble,0.847476,0.231947,0.715042,0.554007,0.146679,0.077115,0.445993
split_11+5,11+5,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.833041,0.150235,0.743741,0.668990,0.084619,0.173155,0.331010
split_11+5,11+5,kbest_chi2_r20,3,Old,under,0.636820,0.113256,0.525816,0.306620,0.069455,0.098291,0.693380
split_11+5,11+5,kbest_chi2_r20,3,New,under,0.743192,0.169231,0.567804,0.344948,0.112118,0.065361,0.655052
split_11+5,11+5,kbest_chi2_r20,3,Old,over,0.622387,0.105332,0.501971,0.278746,0.064935,0.096040,0.721254
split_11+5,11+5,kbest_chi2_r20,3,New,over,0.716794,0.180862,0.534053,0.299652,0.129518,0.048187,0.700348
split_11+5,11+5,kbest_chi2_r20,3,Old,hybrid,0.645836,0.097321,0.522054,0.310105,0.057717,0.121134,0.689895
split_11+5,11+5,kbest_chi2_r20,3,New,hybrid,0.744715,0.161383,0.598388,0.390244,0.101726,0.082451,0.609756
split_11+5,11+5,kbest_chi2_r20,3,Old_3,ensemble,0.643156,0.101775,0.516480,0.299652,0.061297,0.109796,0.700348
split_11+5,11+5,kbest_chi2_r20,3,New_3,ensemble,0.756819,0.164038,0.579547,0.362369,0.106014,0.073114,0.637631
split_11+5,11+5,kbest_chi2_r20,3,All_6,ensemble,0.733208,0.167131,0.543405,0.313589,0.113924,0.058358,0.686411
split_11+5,11+5,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.721012,0.163303,0.540042,0.310105,0.110834,0.059525,0.689895
split_11+5,11+5,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.729426,0.128205,0.654330,0.505226,0.073418,0.152564,0.494774
split_11+5,11+5,kbest_chi2_r50,9,Old,under,0.728860,0.134870,0.602021,0.407666,0.080801,0.110963,0.592334
split_11+5,11+5,kbest_chi2_r50,9,New,under,0.826593,0.207775,0.701993,0.540070,0.128631,0.087536,0.459930
split_11+5,11+5,kbest_chi2_r50,9,Old,over,0.694441,0.108309,0.483120,0.254355,0.068803,0.082368,0.745645
split_11+5,11+5,kbest_chi2_r50,9,New,over,0.785087,0.161712,0.651253,0.473868,0.097491,0.104960,0.526132
split_11+5,11+5,kbest_chi2_r50,9,Old,hybrid,0.707961,0.133964,0.523469,0.296167,0.086558,0.074781,0.703833
split_11+5,11+5,kbest_chi2_r50,9,New,hybrid,0.806800,0.167671,0.686693,0.533101,0.099480,0.115465,0.466899
split_11+5,11+5,kbest_chi2_r50,9,Old_3,ensemble,0.731360,0.140721,0.510737,0.278746,0.094118,0.064193,0.721254
split_11+5,11+5,kbest_chi2_r50,9,New_3,ensemble,0.825159,0.175899,0.691364,0.536585,0.105191,0.109212,0.463415
split_11+5,11+5,kbest_chi2_r50,9,All_6,ensemble,0.811053,0.168478,0.690743,0.540070,0.099807,0.116549,0.459930
split_11+5,11+5,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.815180,0.163528,0.707005,0.574913,0.095321,0.130554,0.425087
split_11+5,11+5,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.784891,0.164755,0.694923,0.550523,0.096873,0.122801,0.449477
split_11+5,11+5,kbest_chi2_r80,15,Old,under,0.738595,0.153716,0.543845,0.317073,0.101449,0.067195,0.682927
split_11+5,11+5,kbest_chi2_r80,15,New,under,0.823604,0.183995,0.678063,0.508711,0.112308,0.096207,0.491289
split_11+5,11+5,kbest_chi2_r80,15,Old,over,0.695633,0.112401,0.535666,0.320557,0.068148,0.104877,0.679443
split_11+5,11+5,kbest_chi2_r80,15,New,over,0.783576,0.153846,0.654645,0.484321,0.091447,0.115131,0.515679
split_11+5,11+5,kbest_chi2_r80,15,Old,hybrid,0.738160,0.121331,0.541197,0.324042,0.074639,0.096123,0.675958
split_11+5,11+5,kbest_chi2_r80,15,New,hybrid,0.805027,0.196564,0.675041,0.498258,0.122432,0.085452,0.501742
split_11+5,11+5,kbest_chi2_r80,15,Old_3,ensemble,0.747737,0.135154,0.560284,0.344948,0.084041,0.089954,0.655052
split_11+5,11+5,kbest_chi2_r80,15,New_3,ensemble,0.825762,0.188292,0.698957,0.543554,0.113869,0.101209,0.456446
split_11+5,11+5,kbest_chi2_r80,15,All_6,ensemble,0.812110,0.162870,0.711965,0.585366,0.094595,0.134056,0.414634
split_11+5,11+5,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.811602,0.186770,0.674737,0.501742,0.114741,0.092622,0.498258
split_11+5,11+5,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.798218,0.179902,0.639151,0.445993,0.112676,0.084035,0.554007
split_12+4,12+4,no_fs,19,Old,under,0.742473,0.154789,0.570099,0.351916,0.099214,0.076449,0.648084
split_12+4,12+4,no_fs,19,New,under,0.849566,0.192785,0.728320,0.595819,0.114997,0.109712,0.404181
split_12+4,12+4,no_fs,19,Old,over,0.722458,0.112926,0.600517,0.421603,0.065194,0.144644,0.578397
split_12+4,12+4,no_fs,19,New,over,0.808077,0.172535,0.676731,0.512195,0.103740,0.105877,0.487805
split_12+4,12+4,no_fs,19,Old,hybrid,0.778616,0.134113,0.664728,0.519164,0.077003,0.148895,0.480836
split_12+4,12+4,no_fs,19,New,hybrid,0.838368,0.184665,0.725655,0.595819,0.109265,0.116215,0.404181
split_12+4,12+4,no_fs,19,Old_3,ensemble,0.776321,0.134241,0.644558,0.480836,0.078010,0.135973,0.519164
split_12+4,12+4,no_fs,19,New_3,ensemble,0.851662,0.192163,0.742331,0.623693,0.113579,0.116465,0.376307
split_12+4,12+4,no_fs,19,All_6,ensemble,0.838307,0.193143,0.724794,0.588850,0.115516,0.107878,0.411150
split_12+4,12+4,no_fs,19,Old_under_New_under,ensemble,0.819544,0.189857,0.679594,0.508711,0.116707,0.092122,0.491289
split_12+4,12+4,no_fs,19,Old_hybrid_New_hybrid,ensemble,0.829640,0.160868,0.727893,0.620209,0.092420,0.145727,0.379791
split_12+4,12+4,kbest_f_r20,3,Old,under,0.693609,0.109990,0.574086,0.379791,0.064307,0.132222,0.620209
split_12+4,12+4,kbest_f_r20,3,New,under,0.781432,0.118598,0.663429,0.536585,0.066667,0.179742,0.463415
split_12+4,12+4,kbest_f_r20,3,Old,over,0.665828,0.095082,0.516081,0.303136,0.056384,0.121384,0.696864
split_12+4,12+4,kbest_f_r20,3,New,over,0.768217,0.129088,0.663647,0.522648,0.073638,0.157316,0.477352
split_12+4,12+4,kbest_f_r20,3,Old,hybrid,0.704348,0.101010,0.549689,0.348432,0.059067,0.132805,0.651568
split_12+4,12+4,kbest_f_r20,3,New,hybrid,0.798708,0.175487,0.633705,0.439024,0.109661,0.085286,0.560976
split_12+4,12+4,kbest_f_r20,3,Old_3,ensemble,0.701418,0.111176,0.542578,0.331010,0.066807,0.110629,0.668990
split_12+4,12+4,kbest_f_r20,3,New_3,ensemble,0.804336,0.152448,0.677091,0.526132,0.089138,0.128637,0.473868
split_12+4,12+4,kbest_f_r20,3,All_6,ensemble,0.787116,0.135733,0.633576,0.459930,0.079614,0.127220,0.540070
split_12+4,12+4,kbest_f_r20,3,Old_under_New_under,ensemble,0.769737,0.115661,0.672106,0.560976,0.064477,0.194748,0.439024
split_12+4,12+4,kbest_f_r20,3,Old_hybrid_New_hybrid,ensemble,0.785921,0.119692,0.701714,0.623693,0.066198,0.210504,0.376307
split_12+4,12+4,kbest_f_r50,9,Old,under,0.742588,0.151877,0.538076,0.310105,0.100565,0.066361,0.689895
split_12+4,12+4,kbest_f_r50,9,New,under,0.838500,0.160665,0.721176,0.606272,0.092602,0.142143,0.393728
split_12+4,12+4,kbest_f_r50,9,Old,over,0.701059,0.106434,0.574381,0.383275,0.061798,0.139225,0.616725
split_12+4,12+4,kbest_f_r50,9,New,over,0.795042,0.153071,0.705731,0.581882,0.088127,0.144060,0.418118
split_12+4,12+4,kbest_f_r50,9,Old,hybrid,0.768911,0.137783,0.626371,0.445993,0.081477,0.120300,0.554007
split_12+4,12+4,kbest_f_r50,9,New,hybrid,0.834572,0.211590,0.706830,0.547038,0.131161,0.086703,0.452962
split_12+4,12+4,kbest_f_r50,9,Old_3,ensemble,0.762140,0.154993,0.577615,0.362369,0.098578,0.079283,0.637631
split_12+4,12+4,kbest_f_r50,9,New_3,ensemble,0.846627,0.175605,0.746147,0.644599,0.101648,0.136307,0.355401
split_12+4,12+4,kbest_f_r50,9,All_6,ensemble,0.832297,0.182478,0.733684,0.613240,0.107186,0.122218,0.386760
split_12+4,12+4,kbest_f_r50,9,Old_under_New_under,ensemble,0.823240,0.184255,0.714658,0.574913,0.109707,0.111630,0.425087
split_12+4,12+4,kbest_f_r50,9,Old_hybrid_New_hybrid,ensemble,0.833017,0.168959,0.721465,0.599303,0.098342,0.131471,0.400697
split_12+4,12+4,kbest_f_r80,15,Old,under,0.748120,0.132319,0.592279,0.393728,0.079521,0.109045,0.606272
split_12+4,12+4,kbest_f_r80,15,New,under,0.844611,0.180384,0.744820,0.637631,0.105052,0.129971,0.362369
split_12+4,12+4,kbest_f_r80,15,Old,over,0.722582,0.115531,0.570033,0.369338,0.068475,0.120217,0.630662
split_12+4,12+4,kbest_f_r80,15,New,over,0.809645,0.140281,0.711625,0.609756,0.079257,0.169487,0.390244
split_12+4,12+4,kbest_f_r80,15,Old,hybrid,0.771199,0.173913,0.596272,0.383275,0.112474,0.072363,0.616725
split_12+4,12+4,kbest_f_r80,15,New,hybrid,0.850149,0.194631,0.734303,0.606272,0.115923,0.110629,0.393728
split_12+4,12+4,kbest_f_r80,15,Old_3,ensemble,0.778848,0.143935,0.620321,0.432056,0.086351,0.109379,0.567944
split_12+4,12+4,kbest_f_r80,15,New_3,ensemble,0.860337,0.169918,0.760972,0.682927,0.097030,0.152063,0.317073
split_12+4,12+4,kbest_f_r80,15,All_6,ensemble,0.847836,0.163336,0.745170,0.655052,0.093300,0.152313,0.344948
split_12+4,12+4,kbest_f_r80,15,Old_under_New_under,ensemble,0.830646,0.179557,0.714900,0.578397,0.106274,0.116382,0.421603
split_12+4,12+4,kbest_f_r80,15,Old_hybrid_New_hybrid,ensemble,0.839312,0.147070,0.748868,0.686411,0.082358,0.182993,0.313589
split_12+4,12+4,kbest_chi2_r20,3,Old,under,0.648826,0.099253,0.532618,0.324042,0.058601,0.124552,0.675958
split_12+4,12+4,kbest_chi2_r20,3,New,under,0.727428,0.168595,0.575391,0.355401,0.110509,0.068445,0.644599
split_12+4,12+4,kbest_chi2_r20,3,Old,over,0.631306,0.090862,0.516422,0.306620,0.053333,0.130221,0.693380
split_12+4,12+4,kbest_chi2_r20,3,New,over,0.716903,0.145119,0.589508,0.383275,0.089504,0.093289,0.616725
split_12+4,12+4,kbest_chi2_r20,3,Old,hybrid,0.652995,0.100101,0.546960,0.344948,0.058545,0.132722,0.655052
split_12+4,12+4,kbest_chi2_r20,3,New,hybrid,0.743092,0.150365,0.574077,0.358885,0.095106,0.081701,0.641115
split_12+4,12+4,kbest_chi2_r20,3,Old_3,ensemble,0.650032,0.128721,0.508320,0.278746,0.083682,0.073030,0.721254
split_12+4,12+4,kbest_chi2_r20,3,New_3,ensemble,0.747898,0.186691,0.575808,0.351916,0.127044,0.057857,0.648084
split_12+4,12+4,kbest_chi2_r20,3,All_6,ensemble,0.729148,0.180451,0.528222,0.292683,0.130435,0.046686,0.707317
split_12+4,12+4,kbest_chi2_r20,3,Old_under_New_under,ensemble,0.716366,0.143201,0.609276,0.414634,0.086545,0.104710,0.585366
split_12+4,12+4,kbest_chi2_r20,3,Old_hybrid_New_hybrid,ensemble,0.729079,0.165171,0.548557,0.320557,0.111245,0.061276,0.679443
split_12+4,12+4,kbest_chi2_r50,9,Old,under,0.762289,0.162328,0.584145,0.369338,0.104024,0.076115,0.630662
split_12+4,12+4,kbest_chi2_r50,9,New,under,0.824096,0.205674,0.681200,0.505226,0.129118,0.081534,0.494774
split_12+4,12+4,kbest_chi2_r50,9,Old,over,0.689076,0.107143,0.570485,0.376307,0.062464,0.135140,0.623693
split_12+4,12+4,kbest_chi2_r50,9,New,over,0.776324,0.145472,0.681192,0.540070,0.084056,0.140809,0.459930
split_12+4,12+4,kbest_chi2_r50,9,Old,hybrid,0.726572,0.146134,0.528741,0.299652,0.096629,0.067028,0.700348
split_12+4,12+4,kbest_chi2_r50,9,New,hybrid,0.811880,0.172737,0.712434,0.578397,0.101529,0.122468,0.421603
split_12+4,12+4,kbest_chi2_r50,9,Old_3,ensemble,0.750177,0.136364,0.537527,0.313589,0.087125,0.078616,0.686411
split_12+4,12+4,kbest_chi2_r50,9,New_3,ensemble,0.826367,0.171630,0.719080,0.592334,0.100354,0.127053,0.407666
split_12+4,12+4,kbest_chi2_r50,9,All_6,ensemble,0.813897,0.194713,0.690879,0.526132,0.119462,0.092789,0.473868
split_12+4,12+4,kbest_chi2_r50,9,Old_under_New_under,ensemble,0.818807,0.192196,0.717135,0.574913,0.115385,0.105461,0.425087
split_12+4,12+4,kbest_chi2_r50,9,Old_hybrid_New_hybrid,ensemble,0.796680,0.166065,0.700889,0.560976,0.097458,0.124302,0.439024
split_12+4,12+4,kbest_chi2_r80,15,Old,under,0.754177,0.158416,0.578373,0.362369,0.101365,0.076865,0.637631
split_12+4,12+4,kbest_chi2_r80,15,New,under,0.826865,0.235849,0.641881,0.435540,0.161708,0.054023,0.564460
split_12+4,12+4,kbest_chi2_r80,15,Old,over,0.711317,0.116267,0.577029,0.379791,0.068640,0.123301,0.620209
split_12+4,12+4,kbest_chi2_r80,15,New,over,0.773462,0.183381,0.639936,0.445993,0.115419,0.081784,0.554007
split_12+4,12+4,kbest_chi2_r80,15,Old,hybrid,0.745357,0.137973,0.594215,0.393728,0.083642,0.103210,0.606272
split_12+4,12+4,kbest_chi2_r80,15,New,hybrid,0.789920,0.191271,0.686004,0.519164,0.117231,0.093539,0.480836
split_12+4,12+4,kbest_chi2_r80,15,Old_3,ensemble,0.763291,0.129568,0.600014,0.407666,0.077024,0.116882,0.592334
split_12+4,12+4,kbest_chi2_r80,15,New_3,ensemble,0.813331,0.215596,0.674719,0.491289,0.138100,0.073364,0.508711
split_12+4,12+4,kbest_chi2_r80,15,All_6,ensemble,0.811824,0.171604,0.715554,0.585366,0.100539,0.125302,0.414634
split_12+4,12+4,kbest_chi2_r80,15,Old_under_New_under,ensemble,0.813734,0.217852,0.681522,0.501742,0.139130,0.074281,0.498258
split_12+4,12+4,kbest_chi2_r80,15,Old_hybrid_New_hybrid,ensemble,0.792602,0.161788,0.682668,0.529617,0.095477,0.120050,0.470383
split_13+3,13+3,no_fs,19,Old,under,0.780664,0.151134,0.613964,0.418118,0.092237,0.098458,0.581882
split_13+3,13+3,no_fs,19,New,under,0.856262,0.187789,0.747670,0.637631,0.110108,0.123301,0.362369
split_13+3,13+3,no_fs,19,Old,over,0.745288,0.126456,0.592272,0.397213,0.075198,0.116882,0.602787
split_13+3,13+3,no_fs,19,New,over,0.808098,0.168740,0.692706,0.543554,0.099872,0.117216,0.456446
split_13+3,13+3,no_fs,19,Old,hybrid,0.787173,0.134279,0.685404,0.560976,0.076267,0.162568,0.439024
split_13+3,13+3,no_fs,19,New,hybrid,0.840215,0.184127,0.730784,0.606272,0.108546,0.119133,0.393728
