split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_12+4,New,undersampling,0.770929,0.212329,0.557353,0.324042,0.157895,0.041351,0.675958,0.801692,"{""d_block"": 512, ""dropout"": 0.3, ""k"": 32, ""lr"": 0.003, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.001}"
split_12+4,New,oversampling,0.809973,0.170895,0.636966,0.445993,0.105698,0.090288,0.554007,0.819853,"{""d_block"": 128, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 0.0001}"
split_12+4,New,hybrid,0.828201,0.225088,0.566911,0.334495,0.169611,0.039183,0.665505,0.821861,"{""d_block"": 128, ""dropout"": 0.3, ""k"": 16, ""lr"": 0.003, ""n_blocks"": 4, ""use_num_embeddings"": false, ""weight_decay"": 0.0003}"
split_13+3,Old,none,0.771391,0.113312,0.673075,0.567944,0.062934,0.202334,0.432056,0.705213,"{""d_block"": 128, ""d_embedding"": 16, ""dropout"": 0.0, ""k"": 24, ""lr"": 0.001, ""n_blocks"": 2, ""use_num_embeddings"": true, ""weight_decay"": 0.0001}"
split_13+3,Old,undersampling,0.770781,0.125527,0.602602,0.414634,0.073959,0.124218,0.585366,0.725457,"{""d_block"": 256, ""dropout"": 0.2, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 4, ""use_num_embeddings"": false, ""weight_decay"": 0.0003}"
split_13+3,Old,oversampling,0.739457,0.116505,0.574922,0.376307,0.068922,0.121634,0.623693,0.754319,"{""d_block"": 256, ""dropout"": 0.1, ""k"": 32, ""lr"": 0.002, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 0.0001}"
split_13+3,Old,hybrid,0.751339,0.122634,0.509713,0.282230,0.078337,0.079450,0.717770,0.772318,"{""d_block"": 512, ""dropout"": 0.2, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 1e-05}"
split_13+3,New,none,0.772162,0.205291,0.567602,0.337979,0.147416,0.046769,0.662021,0.797514,"{""d_block"": 512, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.0003}"
split_13+3,New,undersampling,0.787085,0.192029,0.589445,0.369338,0.129743,0.059275,0.630662,0.780115,"{""d_block"": 256, ""d_embedding"": 16, ""dropout"": 0.2, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 3, ""use_num_embeddings"": true, ""weight_decay"": 1e-05}"
split_13+3,New,oversampling,0.813536,0.206151,0.635239,0.432056,0.135371,0.066028,0.567944,0.826445,"{""d_block"": 128, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.003, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.0003}"
split_13+3,New,hybrid,0.841796,0.194188,0.682699,0.512195,0.119804,0.090038,0.487805,0.819453,"{""d_block"": 512, ""d_embedding"": 8, ""dropout"": 0.3, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 4, ""use_num_embeddings"": true, ""weight_decay"": 0.0003}"
split_14+2,Old,none,0.765356,0.121017,0.658539,0.522648,0.068431,0.170238,0.477352,0.710314,"{""d_block"": 512, ""dropout"": 0.3, ""k"": 16, ""lr"": 0.002, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 1e-05}"
split_14+2,Old,undersampling,0.773156,0.125620,0.664943,0.529617,0.071261,0.165152,0.470383,0.731611,"{""d_block"": 512, ""d_embedding"": 16, ""dropout"": 0.1, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 2, ""use_num_embeddings"": true, ""weight_decay"": 0.0001}"
split_14+2,Old,oversampling,0.745038,0.119385,0.550465,0.337979,0.072496,0.103460,0.662021,0.771383,"{""d_block"": 512, ""dropout"": 0.1, ""k"": 32, ""lr"": 0.003, ""n_blocks"": 4, ""use_num_embeddings"": false, ""weight_decay"": 0.0001}"
split_14+2,Old,hybrid,0.770882,0.140351,0.592706,0.390244,0.085561,0.099792,0.609756,0.782496,"{""d_block"": 384, ""d_embedding"": 16, ""dropout"": 0.1, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 3, ""use_num_embeddings"": true, ""weight_decay"": 0.001}"
split_14+2,New,none,0.780460,0.227621,0.547365,0.310105,0.179798,0.033847,0.689895,0.760867,"{""d_block"": 384, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.003, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.001}"
split_14+2,New,undersampling,0.778817,0.204836,0.493636,0.250871,0.173077,0.028679,0.749129,0.766629,"{""d_block"": 256, ""d_embedding"": 8, ""dropout"": 0.1, ""k"": 24, ""lr"": 0.003, ""n_blocks"": 3, ""use_num_embeddings"": true, ""weight_decay"": 0.0003}"
split_14+2,New,oversampling,0.747460,0.194662,0.459174,0.216028,0.177143,0.024010,0.783972,0.780436,"{""d_block"": 384, ""d_embedding"": 16, ""dropout"": 0.1, ""k"": 16, ""lr"": 0.001, ""n_blocks"": 2, ""use_num_embeddings"": true, ""weight_decay"": 0.001}"
split_14+2,New,hybrid,0.808172,0.206897,0.530964,0.292683,0.160000,0.036765,0.707317,0.772883,"{""d_block"": 512, ""d_embedding"": 16, ""dropout"": 0.2, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 4, ""use_num_embeddings"": true, ""weight_decay"": 0.001}"
split_15+1,Old,none,0.768929,0.121336,0.657065,0.519164,0.068695,0.168404,0.480836,0.743174,"{""d_block"": 512, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.0005, ""n_blocks"": 4, ""use_num_embeddings"": false, ""weight_decay"": 0.001}"
split_15+1,Old,undersampling,0.777330,0.144886,0.677341,0.533101,0.083836,0.139391,0.466899,0.726546,"{""d_block"": 512, ""dropout"": 0.2, ""k"": 24, ""lr"": 0.003, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 0.001}"
split_15+1,Old,oversampling,0.765681,0.158564,0.583328,0.369338,0.100952,0.078699,0.630662,0.762458,"{""d_block"": 512, ""d_embedding"": 16, ""dropout"": 0.2, ""k"": 16, ""lr"": 0.003, ""n_blocks"": 4, ""use_num_embeddings"": true, ""weight_decay"": 1e-05}"
split_15+1,Old,hybrid,0.786829,0.144173,0.639031,0.463415,0.085366,0.118799,0.536585,0.774870,"{""d_block"": 256, ""d_embedding"": 16, ""dropout"": 0.3, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 2, ""use_num_embeddings"": true, ""weight_decay"": 1e-05}"
split_15+1,New,none,0.691646,0.192560,0.541149,0.306620,0.140351,0.044935,0.693380,0.712216,"{""d_block"": 128, ""dropout"": 0.3, ""k"": 24, ""lr"": 0.001, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.0001}"
split_15+1,New,undersampling,0.719043,0.197802,0.547407,0.313589,0.144462,0.044435,0.686411,0.708289,"{""d_block"": 512, ""dropout"": 0.0, ""k"": 32, ""lr"": 0.001, ""n_blocks"": 2, ""use_num_embeddings"": false, ""weight_decay"": 0.0003}"
split_15+1,New,oversampling,0.728060,0.162228,0.473564,0.233449,0.124304,0.039350,0.766551,0.795585,"{""d_block"": 384, ""dropout"": 0.3, ""k"": 16, ""lr"": 0.003, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 1e-05}"
split_15+1,New,hybrid,0.750452,0.147994,0.583202,0.372822,0.092321,0.087703,0.627178,0.800547,"{""d_block"": 384, ""dropout"": 0.1, ""k"": 24, ""lr"": 0.002, ""n_blocks"": 3, ""use_num_embeddings"": false, ""weight_decay"": 0.0001}"
