split,method,sampling,AUC,F1,G_Mean,Recall,Precision,Type1_Error,Type2_Error,tune_val_auc,tune_best_params
split_11+5,New,undersampling,0.861719,0.286938,0.668529,0.466899,0.207110,0.042768,0.533101,0.891104,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_11+5,New,oversampling,0.827537,0.214765,0.607694,0.390244,0.148148,0.053689,0.609756,0.853262,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_11+5,New,hybrid,0.856672,0.238135,0.682811,0.498258,0.156455,0.064277,0.501742,0.856129,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_11+5,Finetune,none,0.836667,0.207481,0.685726,0.512195,0.130088,0.081951,0.487805,0.834449,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_11+5,Finetune,undersampling,0.848434,0.227457,0.674617,0.487805,0.148305,0.067028,0.512195,0.843273,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_11+5,Finetune,oversampling,0.824107,0.222045,0.671542,0.484321,0.144041,0.068862,0.515679,0.788805,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_11+5,Finetune,hybrid,0.852933,0.183835,0.730680,0.606272,0.108344,0.119383,0.393728,0.802709,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,Old,none,0.781667,0.169912,0.560057,0.334495,0.113879,0.062276,0.665505,0.844406,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_12+4,Old,undersampling,0.782771,0.173697,0.583896,0.365854,0.113883,0.068112,0.634146,0.836595,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,Old,oversampling,0.747947,0.122147,0.556266,0.344948,0.074213,0.102960,0.655052,0.794581,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_12+4,Old,hybrid,0.796079,0.147177,0.665532,0.508711,0.086034,0.129304,0.491289,0.803381,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,New,none,0.855342,0.260970,0.615168,0.393728,0.195164,0.038850,0.606272,0.896918,"{""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_12+4,New,undersampling,0.858064,0.296959,0.533518,0.289199,0.305147,0.015757,0.710801,0.898661,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,New,oversampling,0.837606,0.234065,0.609992,0.390244,0.167164,0.046519,0.609756,0.862164,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,New,hybrid,0.859169,0.250237,0.659957,0.459930,0.171875,0.053022,0.540070,0.866592,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_12+4,Finetune,none,0.861105,0.235937,0.699428,0.526132,0.152064,0.070196,0.473868,0.838430,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_12+4,Finetune,undersampling,0.848778,0.222064,0.707079,0.543554,0.139535,0.080200,0.456446,0.836595,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_12+4,Finetune,oversampling,0.824794,0.193505,0.674333,0.498258,0.120067,0.087370,0.501742,0.795977,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_12+4,Finetune,hybrid,0.849270,0.184491,0.744737,0.634146,0.107948,0.125386,0.365854,0.801972,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Old,none,0.785710,0.192090,0.579189,0.355401,0.131613,0.056107,0.644599,0.838440,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Old,undersampling,0.798415,0.181179,0.580116,0.358885,0.121176,0.062276,0.641115,0.845133,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_13+3,Old,oversampling,0.761196,0.132240,0.609608,0.421603,0.078419,0.118549,0.578397,0.798014,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Old,hybrid,0.782119,0.159430,0.622969,0.428571,0.097930,0.094456,0.571429,0.806112,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,New,none,0.859890,0.294993,0.607397,0.379791,0.241150,0.028595,0.620209,0.891634,"{""learning_rate"": 0.2, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_13+3,New,undersampling,0.868146,0.258491,0.672340,0.477352,0.177232,0.053022,0.522648,0.893037,"{""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_13+3,New,oversampling,0.840311,0.194395,0.714036,0.567944,0.117266,0.102293,0.432056,0.840676,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_13+3,New,hybrid,0.857765,0.235294,0.697234,0.522648,0.151822,0.069862,0.477352,0.863461,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_13+3,Finetune,none,0.857567,0.218557,0.712324,0.554007,0.136130,0.084118,0.445993,0.838440,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Finetune,undersampling,0.851191,0.220760,0.696664,0.526132,0.139685,0.077532,0.473868,0.846947,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Finetune,oversampling,0.834147,0.217125,0.677138,0.494774,0.139079,0.073281,0.505226,0.798014,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_13+3,Finetune,hybrid,0.857561,0.204600,0.728105,0.588850,0.123810,0.099708,0.411150,0.808346,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Old,none,0.800041,0.202749,0.620591,0.411150,0.134550,0.063276,0.588850,0.843930,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Old,undersampling,0.805010,0.193156,0.639742,0.442509,0.123541,0.075115,0.557491,0.847778,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Old,oversampling,0.770960,0.145702,0.651523,0.484321,0.085750,0.123551,0.515679,0.794235,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Old,hybrid,0.814598,0.160000,0.703743,0.571429,0.093023,0.133306,0.428571,0.806310,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,New,none,0.843241,0.259649,0.503336,0.257840,0.261484,0.017424,0.742160,0.826588,"{""learning_rate"": 0.3, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 1000}"
split_14+2,New,undersampling,0.855504,0.267241,0.561698,0.324042,0.227384,0.026344,0.675958,0.834901,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_14+2,New,oversampling,0.831043,0.192607,0.571389,0.344948,0.133603,0.053522,0.655052,0.803561,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_14+2,New,hybrid,0.842264,0.227848,0.621685,0.407666,0.158108,0.051938,0.592334,0.828132,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 400}"
split_14+2,Finetune,none,0.851309,0.201950,0.680396,0.505226,0.126197,0.083702,0.494774,0.844153,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_14+2,Finetune,undersampling,0.853773,0.204239,0.709009,0.554007,0.125197,0.092622,0.445993,0.846545,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_14+2,Finetune,oversampling,0.829858,0.189713,0.671357,0.494774,0.117355,0.089037,0.505226,0.795058,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_14+2,Finetune,hybrid,0.857306,0.170113,0.737146,0.630662,0.098316,0.138391,0.369338,0.803441,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Old,none,0.824911,0.230924,0.617134,0.400697,0.162200,0.049521,0.599303,0.844618,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Old,undersampling,0.832059,0.217822,0.629995,0.421603,0.146845,0.058608,0.578397,0.844012,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Old,oversampling,0.788503,0.179941,0.625721,0.425087,0.114125,0.078950,0.574913,0.800510,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Old,hybrid,0.818745,0.181818,0.683444,0.519164,0.110207,0.100292,0.480836,0.811824,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,New,none,0.840331,0.264205,0.561506,0.324042,0.223022,0.027011,0.675958,0.786882,"{""learning_rate"": 0.1, ""max_depth"": 3, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_15+1,New,undersampling,0.847129,0.185423,0.703844,0.554007,0.111345,0.105794,0.445993,0.792719,"{""learning_rate"": 0.1, ""max_depth"": 6, ""min_child_weight"": 50, ""n_estimators"": 100}"
split_15+1,New,oversampling,0.811451,0.173196,0.380050,0.146341,0.212121,0.013005,0.853659,0.801953,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_15+1,New,hybrid,0.806081,0.188834,0.611096,0.400697,0.123523,0.068028,0.599303,0.793781,"{""learning_rate"": 0.3, ""max_depth"": 6, ""min_child_weight"": 5, ""n_estimators"": 100}"
split_15+1,Finetune,none,0.856384,0.206030,0.719078,0.571429,0.125670,0.095123,0.428571,0.844618,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Finetune,undersampling,0.852258,0.211158,0.742756,0.613240,0.127536,0.100375,0.386760,0.845892,"{""learning_rate"": 0.1, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
split_15+1,Finetune,oversampling,0.806312,0.209226,0.642648,0.442509,0.137001,0.066694,0.557491,0.794104,"{""learning_rate"": 0.3, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 700}"
split_15+1,Finetune,hybrid,0.841573,0.196909,0.731404,0.599303,0.117808,0.107378,0.400697,0.811824,"{""learning_rate"": 0.2, ""max_depth"": 10, ""min_child_weight"": 5, ""n_estimators"": 1000}"
